State,WeekStart,New_Confirmed_wk,New_Deceased_wk
AN,2020-03-09,0,0
AN,2020-03-16,0,0
AN,2020-03-23,9,0
AN,2020-03-30,1,0
AN,2020-04-06,1,0
AN,2020-04-13,4,0
AN,2020-04-20,18,0
AN,2020-04-27,0,0
AN,2020-05-04,0,0
AN,2020-05-11,0,0
AN,2020-05-18,0,0
AN,2020-05-25,0,0
AN,2020-06-01,0,0
AN,2020-06-08,7,0
AN,2020-06-15,8,0
AN,2020-06-22,35,0
AN,2020-06-29,42,0
AN,2020-07-06,38,0
AN,2020-07-13,36,0
AN,2020-07-20,115,0
AN,2020-07-27,416,8
AN,2020-08-03,756,12
AN,2020-08-10,909,8
AN,2020-08-17,461,5
AN,2020-08-24,244,12
AN,2020-08-31,228,5
AN,2020-09-07,214,1
AN,2020-09-14,105,1
AN,2020-09-21,143,1
AN,2020-09-28,90,0
AN,2020-10-05,121,2
AN,2020-10-12,103,1
AN,2020-10-19,137,2
AN,2020-10-26,95,2
AN,2020-11-02,110,0
AN,2020-11-09,86,1
AN,2020-11-16,105,0
AN,2020-11-23,63,0
AN,2020-11-30,54,0
AN,2020-12-07,60,0
AN,2020-12-14,63,0
AN,2020-12-21,43,1
AN,2020-12-28,24,0
AN,2021-01-04,12,0
AN,2021-01-11,23,0
AN,2021-01-18,10,0
AN,2021-01-25,1,0
AN,2021-02-01,7,0
AN,2021-02-08,8,0
AN,2021-02-15,5,0
AN,2021-02-22,6,0
AN,2021-03-01,4,0
AN,2021-03-08,7,0
AN,2021-03-15,8,0
AN,2021-03-22,7,0
AN,2021-03-29,63,0
AN,2021-04-05,81,0
AN,2021-04-12,200,2
AN,2021-04-19,275,2
AN,2021-04-26,419,3
AN,2021-05-03,283,7
AN,2021-05-10,236,12
AN,2021-05-17,241,15
AN,2021-05-24,140,11
AN,2021-05-31,135,8
AN,2021-06-07,142,4
AN,2021-06-14,145,1
AN,2021-06-21,49,0
AN,2021-06-28,27,1
AN,2021-07-05,10,1
AN,2021-07-12,18,0
AN,2021-07-19,19,0
AN,2021-07-26,10,0
AN,2021-08-02,7,0
AN,2021-08-09,2,0
AN,2021-08-16,9,0
AN,2021-08-23,7,0
AN,2021-08-30,8,0
AN,2021-09-06,10,0
AN,2021-09-13,18,0
AN,2021-09-20,18,0
AN,2021-09-27,5,0
AN,2021-10-04,10,0
AN,2021-10-11,9,0
AN,2021-10-18,6,0
AN,2021-10-25,3,0
AN,2021-11-01,13,0
AN,2021-11-08,10,0
AN,2021-11-15,2,0
AN,2021-11-22,5,0
AN,2021-11-29,7,0
AN,2021-12-06,10,0
AN,2021-12-13,4,0
AN,2021-12-20,12,0
AN,2021-12-27,29,0
AN,2022-01-03,407,0
AN,2022-01-10,496,0
AN,2022-01-17,720,0
AN,2022-01-24,411,0
AN,2022-01-31,138,0
AN,2022-02-07,66,0
AN,2022-02-14,24,0
AN,2022-02-21,12,0
AN,2022-02-28,7,0
AN,2022-03-07,1,0
AN,2022-03-14,4,0
AN,2022-03-21,3,0
AN,2022-03-28,1,0
AN,2022-04-04,1,0
AN,2022-04-11,0,0
AN,2022-04-18,1,0
AN,2022-04-25,0,0
AN,2022-05-02,3,0
AN,2022-05-09,1,0
AN,2022-05-16,0,0
AN,2022-05-23,6,0
AN,2022-05-30,4,0
AN,2022-06-06,7,0
AN,2022-06-13,35,0
AN,2022-06-20,40,0
AN,2022-06-27,52,0
AN,2022-07-04,56,0
AN,2022-07-11,81,0
AN,2022-07-18,65,0
AN,2022-07-25,59,0
AN,2022-08-01,46,0
AN,2022-08-08,24,0
AN,2022-08-15,54,0
AN,2022-08-22,34,0
AN,2022-08-29,11,0
AN,2022-09-05,12,0
AN,2022-09-12,11,0
AN,2022-09-19,28,0
AN,2022-09-26,26,0
AN,2022-10-03,28,0
AN,2022-10-10,1,0
AN,2022-10-24,7,0
AN,2022-10-31,3,0
AN,2022-11-07,1,0
AN,2022-11-14,0,0
AN,2022-11-21,0,0
AN,2022-11-28,0,0
AN,2022-12-05,0,0
AN,2022-12-12,0,0
AN,2022-12-19,0,0
AN,2022-12-26,6,0
AN,2023-01-02,0,0
AN,2023-01-09,0,0
AN,2023-01-16,0,0
AN,2023-01-23,0,0
AN,2023-01-30,4,0
AN,2023-02-06,0,0
AN,2023-02-13,0,0
AN,2023-02-20,0,0
AN,2023-02-27,0,0
AN,2023-03-06,0,0
AN,2023-03-13,0,0
AN,2023-03-20,0,0
AN,2023-03-27,0,0
AN,2023-04-03,0,0
AN,2023-04-10,13,0
AN,2023-04-17,1,0
AN,2023-04-24,1,0
AN,2023-05-01,0,0
AN,2023-05-08,0,0
AN,2023-05-15,0,0
AN,2023-05-22,0,0
AN,2023-05-29,0,0
AN,2023-06-05,0,0
AN,2023-06-12,0,0
AN,2023-06-19,0,0
AN,2023-06-26,0,0
AN,2023-07-03,0,0
AN,2023-07-10,0,0
AN,2023-07-17,0,0
AN,2023-07-24,0,0
AN,2023-07-31,0,0
AN,2023-08-07,0,0
AN,2023-08-14,0,0
AN,2023-08-21,0,0
AP,2020-03-09,1,0
AP,2020-03-16,5,0
AP,2020-03-23,15,0
AP,2020-03-30,235,1
AP,2020-04-06,164,6
AP,2020-04-13,227,10
AP,2020-04-20,450,14
AP,2020-04-27,486,2
AP,2020-05-04,397,12
AP,2020-05-11,400,5
AP,2020-05-18,400,6
AP,2020-05-25,791,6
AP,2020-06-01,1088,13
AP,2020-06-08,1493,9
AP,2020-06-15,2777,22
AP,2020-06-22,4169,63
AP,2020-06-29,5599,63
AP,2020-07-06,10471,96
AP,2020-07-13,20482,314
AP,2020-07-20,46648,399
AP,2020-07-27,62466,433
AP,2020-08-03,69096,562
AP,2020-08-10,61969,614
AP,2020-08-17,63282,632
AP,2020-08-24,71656,602
AP,2020-08-31,73358,533
AP,2020-09-07,68998,495
AP,2020-09-14,58391,447
AP,2020-09-21,50160,349
AP,2020-09-28,43582,273
AP,2020-10-05,36471,243
AP,2020-10-12,27405,205
AP,2020-10-19,23891,158
AP,2020-10-26,18943,119
AP,2020-11-02,17001,85
AP,2020-11-09,11044,77
AP,2020-11-16,8202,70
AP,2020-11-23,5470,50
AP,2020-11-30,4289,45
AP,2020-12-07,3559,24
AP,2020-12-14,3192,19
AP,2020-12-21,2338,18
AP,2020-12-28,2021,21
AP,2021-01-04,1834,14
AP,2021-01-11,1069,11
AP,2021-01-18,1025,7
AP,2021-01-25,826,6
AP,2021-02-01,587,6
AP,2021-02-08,446,3
AP,2021-02-15,429,5
AP,2021-02-22,618,2
AP,2021-03-01,776,5
AP,2021-03-08,1169,10
AP,2021-03-15,1873,5
AP,2021-03-22,5081,16
AP,2021-03-29,8861,34
AP,2021-04-05,17725,61
AP,2021-04-12,36636,110
AP,2021-04-19,71523,275
AP,2021-04-26,111462,451
AP,2021-05-03,142581,571
AP,2021-05-10,147888,665
AP,2021-05-17,145336,754
AP,2021-05-24,104315,706
AP,2021-05-31,73197,634
AP,2021-06-07,51505,474
AP,2021-06-14,40719,379
AP,2021-06-21,29309,280
AP,2021-06-28,23051,245
AP,2021-07-05,19920,158
AP,2021-07-12,17253,130
AP,2021-07-19,14669,124
AP,2021-07-26,13697,139
AP,2021-08-02,13846,136
AP,2021-08-09,11389,116
AP,2021-08-16,8643,76
AP,2021-08-23,9783,102
AP,2021-08-30,9202,86
AP,2021-09-06,8660,87
AP,2021-09-13,8705,72
AP,2021-09-20,8151,66
AP,2021-09-27,5922,68
AP,2021-10-04,4489,50
AP,2021-10-11,3220,53
AP,2021-10-18,3105,36
AP,2021-10-25,2873,30
AP,2021-11-01,1791,24
AP,2021-11-08,1737,18
AP,2021-11-15,1266,11
AP,2021-11-22,1380,12
AP,2021-11-29,1106,14
AP,2021-12-06,1138,14
AP,2021-12-13,936,13
AP,2021-12-20,688,11
AP,2021-12-27,994,7
AP,2022-01-03,4373,8
AP,2022-01-10,24421,5
AP,2022-01-17,74354,32
AP,2022-01-24,89857,64
AP,2022-01-31,32964,58
AP,2022-02-07,9323,33
AP,2022-02-14,3507,16
AP,2022-02-21,1456,13
AP,2022-02-28,676,3
AP,2022-03-07,441,1
AP,2022-03-14,372,0
AP,2022-03-21,245,0
AP,2022-03-28,102,0
AP,2022-04-04,35,0
AP,2022-04-11,33,0
AP,2022-04-18,17,0
AP,2022-04-25,37,0
AP,2022-05-02,47,0
AP,2022-05-09,86,0
AP,2022-05-16,51,1
AP,2022-05-23,35,0
AP,2022-05-30,63,0
AP,2022-06-06,140,0
AP,2022-06-13,293,0
AP,2022-06-20,578,0
AP,2022-06-27,1253,0
AP,2022-07-04,2015,2
AP,2022-07-11,2813,0
AP,2022-07-18,2848,0
AP,2022-07-25,2169,0
AP,2022-08-01,1582,0
AP,2022-08-08,1205,0
AP,2022-08-15,1056,0
AP,2022-08-22,792,0
AP,2022-08-29,516,0
AP,2022-09-05,354,0
AP,2022-09-12,316,0
AP,2022-09-19,234,0
AP,2022-09-26,227,0
AP,2022-10-03,159,0
AP,2022-10-10,23,0
AP,2022-10-24,111,0
AP,2022-10-31,69,0
AP,2022-11-07,32,0
AP,2022-11-14,13,0
AP,2022-11-21,8,0
AP,2022-11-28,7,0
AP,2022-12-05,3,0
AP,2022-12-12,2,0
AP,2022-12-19,4,0
AP,2022-12-26,2,0
AP,2023-01-02,8,0
AP,2023-01-09,1,0
AP,2023-01-16,2,0
AP,2023-01-23,3,0
AP,2023-01-30,1,0
AP,2023-02-06,1,0
AP,2023-02-13,1,0
AP,2023-02-20,3,0
AP,2023-02-27,5,0
AP,2023-03-06,4,0
AP,2023-03-13,10,0
AP,2023-03-20,34,0
AP,2023-03-27,112,0
AP,2023-04-03,178,0
AP,2023-04-10,401,0
AP,2023-04-17,499,0
AP,2023-04-24,222,0
AP,2023-05-01,75,0
AP,2023-05-08,27,0
AP,2023-05-15,10,0
AP,2023-05-22,4,0
AP,2023-05-29,0,0
AP,2023-06-05,18,0
AP,2023-06-12,0,0
AP,2023-06-19,0,0
AP,2023-06-26,0,0
AP,2023-07-03,1,0
AP,2023-07-10,0,0
AP,2023-07-17,0,0
AP,2023-07-24,1,0
AP,2023-07-31,2,0
AP,2023-08-07,0,0
AP,2023-08-14,0,0
AP,2023-08-21,0,0
AR,2020-03-09,0,0
AR,2020-03-16,0,0
AR,2020-03-23,0,0
AR,2020-03-30,1,0
AR,2020-04-06,0,0
AR,2020-04-13,0,0
AR,2020-04-20,0,0
AR,2020-04-27,0,0
AR,2020-05-04,0,0
AR,2020-05-11,0,0
AR,2020-05-18,1,0
AR,2020-05-25,2,0
AR,2020-06-01,44,0
AR,2020-06-08,43,0
AR,2020-06-15,48,0
AR,2020-06-22,43,1
AR,2020-06-29,87,0
AR,2020-07-06,91,1
AR,2020-07-13,380,1
AR,2020-07-20,418,0
AR,2020-07-27,540,0
AR,2020-08-03,457,0
AR,2020-08-10,546,2
AR,2020-08-17,562,0
AR,2020-08-24,771,2
AR,2020-08-31,966,1
AR,2020-09-07,1121,2
AR,2020-09-14,1264,3
AR,2020-09-21,1619,1
AR,2020-09-28,1544,4
AR,2020-10-05,1599,6
AR,2020-10-12,1258,6
AR,2020-10-19,839,3
AR,2020-10-26,637,4
AR,2020-11-02,555,9
AR,2020-11-09,376,2
AR,2020-11-16,249,1
AR,2020-11-23,208,5
AR,2020-11-30,126,1
AR,2020-12-07,118,0
AR,2020-12-14,117,0
AR,2020-12-21,59,1
AR,2020-12-28,43,0
AR,2021-01-04,40,0
AR,2021-01-11,39,0
AR,2021-01-18,8,0
AR,2021-01-25,9,0
AR,2021-02-01,2,0
AR,2021-02-08,2,0
AR,2021-02-15,4,0
AR,2021-02-22,0,0
AR,2021-03-01,3,0
AR,2021-03-08,1,0
AR,2021-03-15,2,0
AR,2021-03-22,3,0
AR,2021-03-29,4,0
AR,2021-04-05,33,0
AR,2021-04-12,105,0
AR,2021-04-19,620,2
AR,2021-04-26,1132,1
AR,2021-05-03,1427,1
AR,2021-05-10,1637,21
AR,2021-05-17,2291,17
AR,2021-05-24,2857,17
AR,2021-05-31,2386,10
AR,2021-06-07,1946,20
AR,2021-06-14,1799,14
AR,2021-06-21,1851,8
AR,2021-06-28,2173,10
AR,2021-07-05,2712,12
AR,2021-07-12,3005,13
AR,2021-07-19,3045,14
AR,2021-07-26,2393,15
AR,2021-08-02,1810,11
AR,2021-08-09,1278,10
AR,2021-08-16,866,7
AR,2021-08-23,656,1
AR,2021-08-30,468,4
AR,2021-09-06,394,6
AR,2021-09-13,338,1
AR,2021-09-20,282,3
AR,2021-09-27,373,3
AR,2021-10-04,175,3
AR,2021-10-11,87,0
AR,2021-10-18,102,0
AR,2021-10-25,66,0
AR,2021-11-01,25,0
AR,2021-11-08,40,0
AR,2021-11-15,27,0
AR,2021-11-22,22,0
AR,2021-11-29,24,0
AR,2021-12-06,13,0
AR,2021-12-13,14,0
AR,2021-12-20,12,0
AR,2021-12-27,11,2
AR,2022-01-03,215,0
AR,2022-01-10,1075,0
AR,2022-01-17,2771,0
AR,2022-01-24,2678,4
AR,2022-01-31,1397,5
AR,2022-02-07,525,3
AR,2022-02-14,275,2
AR,2022-02-21,134,0
AR,2022-02-28,53,0
AR,2022-03-07,16,0
AR,2022-03-14,2,0
AR,2022-03-21,0,0
AR,2022-03-28,2,0
AR,2022-04-04,3,0
AR,2022-04-11,6,0
AR,2022-04-18,0,0
AR,2022-04-25,0,0
AR,2022-05-02,6,0
AR,2022-05-09,2,0
AR,2022-05-16,1,0
AR,2022-05-23,1,0
AR,2022-05-30,3,0
AR,2022-06-06,1,0
AR,2022-06-13,3,0
AR,2022-06-20,4,0
AR,2022-06-27,12,0
AR,2022-07-04,155,0
AR,2022-07-11,241,0
AR,2022-07-18,413,0
AR,2022-07-25,487,0
AR,2022-08-01,381,0
AR,2022-08-08,197,0
AR,2022-08-15,148,0
AR,2022-08-22,100,0
AR,2022-08-29,58,0
AR,2022-09-05,65,0
AR,2022-09-12,42,0
AR,2022-09-19,16,0
AR,2022-09-26,18,0
AR,2022-10-03,12,0
AR,2022-10-10,3,0
AR,2022-10-24,3,0
AR,2022-10-31,6,0
AR,2022-11-07,2,0
AR,2022-11-14,0,0
AR,2022-11-21,2,0
AR,2022-11-28,2,0
AR,2022-12-05,0,0
AR,2022-12-12,1,0
AR,2022-12-19,0,0
AR,2022-12-26,0,0
AR,2023-01-02,1,0
AR,2023-01-09,0,0
AR,2023-01-16,0,0
AR,2023-01-23,0,0
AR,2023-01-30,0,0
AR,2023-02-06,0,0
AR,2023-02-13,0,0
AR,2023-02-20,0,0
AR,2023-02-27,0,0
AR,2023-03-06,0,0
AR,2023-03-13,0,0
AR,2023-03-20,0,0
AR,2023-03-27,0,0
AR,2023-04-03,1,0
AR,2023-04-10,3,0
AR,2023-04-17,7,0
AR,2023-04-24,16,0
AR,2023-05-01,44,0
AR,2023-05-08,35,0
AR,2023-05-15,20,0
AR,2023-05-22,15,0
AR,2023-05-29,3,0
AR,2023-06-05,46,0
AR,2023-06-12,2,0
AR,2023-06-19,1,0
AR,2023-06-26,4,0
AR,2023-07-03,0,0
AR,2023-07-10,3,0
AR,2023-07-17,0,0
AR,2023-07-24,0,0
AR,2023-07-31,0,0
AR,2023-08-07,0,0
AR,2023-08-14,0,0
AR,2023-08-21,0,0
AS,2020-03-09,0,0
AS,2020-03-16,0,0
AS,2020-03-23,0,0
AS,2020-03-30,26,0
AS,2020-04-06,4,1
AS,2020-04-13,5,0
AS,2020-04-20,1,0
AS,2020-04-27,7,0
AS,2020-05-04,20,1
AS,2020-05-11,38,0
AS,2020-05-18,292,2
AS,2020-05-25,947,0
AS,2020-06-01,1342,0
AS,2020-06-08,1437,4
AS,2020-06-15,1366,1
AS,2020-06-22,1906,2
AS,2020-06-29,4244,3
AS,2020-07-06,5070,27
AS,2020-07-13,7193,21
AS,2020-07-20,8229,22
AS,2020-07-27,10676,26
AS,2020-08-03,15933,40
AS,2020-08-10,18038,44
AS,2020-08-17,13865,53
AS,2020-08-24,15034,54
AS,2020-08-31,19685,64
AS,2020-09-07,16303,109
AS,2020-09-14,14917,93
AS,2020-09-21,13305,93
AS,2020-09-28,16215,94
AS,2020-10-05,7583,67
AS,2020-10-12,6926,52
AS,2020-10-19,3462,38
AS,2020-10-26,2346,25
AS,2020-11-02,2272,13
AS,2020-11-09,1479,20
AS,2020-11-16,1245,11
AS,2020-11-23,1104,7
AS,2020-11-30,1142,12
AS,2020-12-07,898,9
AS,2020-12-14,752,15
AS,2020-12-21,530,20
AS,2020-12-28,365,15
AS,2021-01-04,286,9
AS,2021-01-11,241,12
AS,2021-01-18,161,5
AS,2021-01-25,149,4
AS,2021-02-01,69,2
AS,2021-02-08,83,3
AS,2021-02-15,99,4
AS,2021-02-22,145,1
AS,2021-03-01,131,2
AS,2021-03-08,129,4
AS,2021-03-15,179,2
AS,2021-03-22,294,4
AS,2021-03-29,400,5
AS,2021-04-05,1640,9
AS,2021-04-12,4145,17
AS,2021-04-19,13078,65
AS,2021-04-26,21428,160
AS,2021-05-03,33407,316
AS,2021-05-10,36261,503
AS,2021-05-17,40554,560
AS,2021-05-24,37685,561
AS,2021-05-31,28074,358
AS,2021-06-07,24555,293
AS,2021-06-14,23008,257
AS,2021-06-21,18139,232
AS,2021-06-28,16550,212
AS,2021-07-05,16469,176
AS,2021-07-12,13620,171
AS,2021-07-19,11208,137
AS,2021-07-26,8491,139
AS,2021-08-02,7118,112
AS,2021-08-09,5799,105
AS,2021-08-16,4535,84
AS,2021-08-23,3884,64
AS,2021-08-30,3662,59
AS,2021-09-06,3125,52
AS,2021-09-13,2863,46
AS,2021-09-20,2651,46
AS,2021-09-27,2286,38
AS,2021-10-04,2064,45
AS,2021-10-11,1499,24
AS,2021-10-18,2121,23
AS,2021-10-25,2056,24
AS,2021-11-01,1626,31
AS,2021-11-08,1642,21
AS,2021-11-15,1469,23
AS,2021-11-22,1186,20
AS,2021-11-29,1008,28
AS,2021-12-06,999,13
AS,2021-12-13,917,14
AS,2021-12-20,642,9
AS,2021-12-27,937,9
AS,2022-01-03,5670,16
AS,2022-01-10,19994,25
AS,2022-01-17,46076,95
AS,2022-01-24,21784,141
AS,2022-01-31,6785,119
AS,2022-02-07,2115,44
AS,2022-02-14,454,26
AS,2022-02-21,161,7
AS,2022-02-28,51,1
AS,2022-03-07,10,0
AS,2022-03-14,19,0
AS,2022-03-21,6,0
AS,2022-03-28,0,0
AS,2022-04-04,2,0
AS,2022-04-11,2,0
AS,2022-04-18,7,0
AS,2022-04-25,6,1347
AS,2022-05-02,6,0
AS,2022-05-09,1,0
AS,2022-05-16,5,0
AS,2022-05-23,3,0
AS,2022-05-30,9,0
AS,2022-06-06,15,0
AS,2022-06-13,96,2
AS,2022-06-20,239,0
AS,2022-06-27,523,0
AS,2022-07-04,1431,3
AS,2022-07-11,3602,9
AS,2022-07-18,4718,14
AS,2022-07-25,4145,3
AS,2022-08-01,2496,5
AS,2022-08-08,1302,5
AS,2022-08-15,757,1
AS,2022-08-22,655,2
AS,2022-08-29,487,2
AS,2022-09-05,346,2
AS,2022-09-12,256,0
AS,2022-09-19,218,0
AS,2022-09-26,131,1
AS,2022-10-03,100,0
AS,2022-10-10,33,0
AS,2022-10-24,45,0
AS,2022-10-31,33,0
AS,2022-11-07,15,0
AS,2022-11-14,5,0
AS,2022-11-21,0,0
AS,2022-11-28,0,0
AS,2022-12-05,1,0
AS,2022-12-12,0,0
AS,2022-12-19,0,0
AS,2022-12-26,0,0
AS,2023-01-02,0,0
AS,2023-01-09,0,0
AS,2023-01-16,0,0
AS,2023-01-23,0,0
AS,2023-01-30,0,0
AS,2023-02-06,0,0
AS,2023-02-13,0,0
AS,2023-02-20,0,0
AS,2023-02-27,0,0
AS,2023-03-06,0,0
AS,2023-03-13,1,0
AS,2023-03-20,3,0
AS,2023-03-27,0,0
AS,2023-04-03,1,0
AS,2023-04-10,7,0
AS,2023-04-17,3,0
AS,2023-04-24,7,0
AS,2023-05-01,0,0
AS,2023-05-08,16,0
AS,2023-05-15,0,0
AS,2023-05-22,0,0
AS,2023-05-29,0,0
AS,2023-06-05,0,0
AS,2023-06-12,0,0
AS,2023-06-19,0,0
AS,2023-06-26,7,0
AS,2023-07-03,0,0
AS,2023-07-10,0,0
AS,2023-07-17,0,0
AS,2023-07-24,0,0
AS,2023-07-31,0,0
AS,2023-08-07,0,0
AS,2023-08-14,0,0
AS,2023-08-21,0,0
BR,2020-03-09,0,0
BR,2020-03-16,2,1
BR,2020-03-23,13,0
BR,2020-03-30,17,0
BR,2020-04-06,32,0
BR,2020-04-13,32,1
BR,2020-04-20,181,0
BR,2020-04-27,240,2
BR,2020-05-04,190,2
BR,2020-05-11,613,2
BR,2020-05-18,1254,3
BR,2020-05-25,1233,12
BR,2020-06-01,1263,7
BR,2020-06-08,1405,6
BR,2020-06-15,1190,15
BR,2020-06-22,1559,11
BR,2020-06-29,2636,28
BR,2020-07-06,4445,35
BR,2020-07-13,10074,54
BR,2020-07-20,12540,70
BR,2020-07-27,18351,73
BR,2020-08-03,22450,107
BR,2020-08-10,24373,108
BR,2020-08-17,18063,73
BR,2020-08-24,12857,78
BR,2020-08-31,12645,66
BR,2020-09-07,10731,68
BR,2020-09-14,10153,42
BR,2020-09-21,10340,24
BR,2020-09-28,9069,27
BR,2020-10-05,8317,31
BR,2020-10-12,7944,50
BR,2020-10-19,7980,53
BR,2020-10-26,5349,48
BR,2020-11-02,5071,47
BR,2020-11-09,4304,40
BR,2020-11-16,3716,37
BR,2020-11-23,4527,38
BR,2020-11-30,3967,36
BR,2020-12-07,4122,26
BR,2020-12-14,3996,31
BR,2020-12-21,3751,31
BR,2020-12-28,2939,22
BR,2021-01-04,2844,29
BR,2021-01-11,1961,23
BR,2021-01-18,1158,22
BR,2021-01-25,822,22
BR,2021-02-01,580,15
BR,2021-02-08,442,9
BR,2021-02-15,419,10
BR,2021-02-22,374,6
BR,2021-03-01,224,5
BR,2021-03-08,267,5
BR,2021-03-15,544,8
BR,2021-03-22,1386,13
BR,2021-03-29,3422,11
BR,2021-04-05,14852,27
BR,2021-04-12,40888,139
BR,2021-04-19,79479,406
BR,2021-04-26,94044,584
BR,2021-05-03,93836,543
BR,2021-05-10,60433,550
BR,2021-05-17,37667,717
BR,2021-05-24,16072,555
BR,2021-05-31,7469,277
BR,2021-06-07,4098,4111
BR,2021-06-14,2479,58
BR,2021-06-21,1605,29
BR,2021-06-28,1228,22
BR,2021-07-05,756,17
BR,2021-07-12,662,11
BR,2021-07-19,526,10
BR,2021-07-26,409,5
BR,2021-08-02,312,2
BR,2021-08-09,291,3
BR,2021-08-16,105,0
BR,2021-08-23,106,4
BR,2021-08-30,59,2
BR,2021-09-06,74,3
BR,2021-09-13,67,1
BR,2021-09-20,50,1
BR,2021-09-27,24,1
BR,2021-10-04,28,0
BR,2021-10-11,30,0
BR,2021-10-18,32,0
BR,2021-10-25,40,0
BR,2021-11-01,33,0
BR,2021-11-08,25,1
BR,2021-11-15,32,1
BR,2021-11-22,29,0
BR,2021-11-29,20,2427
BR,2021-12-06,82,0
BR,2021-12-13,52,3
BR,2021-12-20,85,1
BR,2021-12-27,1073,2
BR,2022-01-03,17871,5
BR,2022-01-10,41727,35
BR,2022-01-17,24395,49
BR,2022-01-24,11531,36
BR,2022-01-31,4259,15
BR,2022-02-07,1639,15
BR,2022-02-14,728,4
BR,2022-02-21,383,0
BR,2022-02-28,211,0
BR,2022-03-07,98,0
BR,2022-03-14,45,0
BR,2022-03-21,37,1
BR,2022-03-28,23,0
BR,2022-04-04,17,0
BR,2022-04-11,13,0
BR,2022-04-18,18,0
BR,2022-04-25,43,0
BR,2022-05-02,59,0
BR,2022-05-09,40,0
BR,2022-05-16,44,0
BR,2022-05-23,53,0
BR,2022-05-30,71,0
BR,2022-06-06,117,0
BR,2022-06-13,319,0
BR,2022-06-20,789,1
BR,2022-06-27,1331,3
BR,2022-07-04,2403,2
BR,2022-07-11,3107,8
BR,2022-07-18,2587,10
BR,2022-07-25,2108,4
BR,2022-08-01,1263,1
BR,2022-08-08,997,2
BR,2022-08-15,953,3
BR,2022-08-22,1073,2
BR,2022-08-29,881,3
BR,2022-09-05,761,2
BR,2022-09-12,536,3
BR,2022-09-19,283,0
BR,2022-09-26,238,2
BR,2022-10-03,107,0
BR,2022-10-10,50,0
BR,2022-10-24,101,0
BR,2022-10-31,56,0
BR,2022-11-07,40,0
BR,2022-11-14,27,0
BR,2022-11-21,17,0
BR,2022-11-28,14,0
BR,2022-12-05,4,0
BR,2022-12-12,7,0
BR,2022-12-19,0,0
BR,2022-12-26,30,0
BR,2023-01-02,9,1
BR,2023-01-09,0,0
BR,2023-01-16,0,0
BR,2023-01-23,9,0
BR,2023-01-30,3,0
BR,2023-02-06,2,0
BR,2023-02-13,2,0
BR,2023-02-20,2,0
BR,2023-02-27,4,0
BR,2023-03-06,2,0
BR,2023-03-13,3,0
BR,2023-03-20,20,0
BR,2023-03-27,45,0
BR,2023-04-03,154,1
BR,2023-04-10,565,1
BR,2023-04-17,963,2
BR,2023-04-24,941,4
BR,2023-05-01,549,2
BR,2023-05-08,239,0
BR,2023-05-15,147,1
BR,2023-05-22,137,0
BR,2023-05-29,34,0
BR,2023-06-05,350,1
BR,2023-06-12,10,0
BR,2023-06-19,2,0
BR,2023-06-26,2,0
BR,2023-07-03,0,0
BR,2023-07-10,0,0
BR,2023-07-17,0,0
BR,2023-07-24,0,0
BR,2023-07-31,2,0
BR,2023-08-07,0,0
BR,2023-08-14,4,0
BR,2023-08-21,0,0
CH,2020-03-09,0,0
CH,2020-03-16,6,0
CH,2020-03-23,2,0
CH,2020-03-30,10,0
CH,2020-04-06,3,0
CH,2020-04-13,5,0
CH,2020-04-20,10,0
CH,2020-04-27,61,1
CH,2020-05-04,76,2
CH,2020-05-11,18,0
CH,2020-05-18,71,1
CH,2020-05-25,31,0
CH,2020-06-01,21,1
CH,2020-06-08,38,0
CH,2020-06-15,54,1
CH,2020-06-22,25,0
CH,2020-06-29,35,0
CH,2020-07-06,93,2
CH,2020-07-13,158,4
CH,2020-07-20,170,1
CH,2020-07-27,230,6
CH,2020-08-03,398,6
CH,2020-08-10,587,4
CH,2020-08-17,816,8
CH,2020-08-24,1237,15
CH,2020-08-31,1608,19
CH,2020-09-07,2228,19
CH,2020-09-14,2091,30
CH,2020-09-21,1471,27
CH,2020-09-28,892,27
CH,2020-10-05,721,17
CH,2020-10-12,480,17
CH,2020-10-19,392,10
CH,2020-10-26,438,8
CH,2020-11-02,658,8
CH,2020-11-09,670,14
CH,2020-11-16,867,12
CH,2020-11-23,671,16
CH,2020-11-30,685,15
CH,2020-12-07,611,10
CH,2020-12-14,435,7
CH,2020-12-21,413,7
CH,2020-12-28,395,5
CH,2021-01-04,414,7
CH,2021-01-11,242,3
CH,2021-01-18,181,4
CH,2021-01-25,207,0
CH,2021-02-01,182,6
CH,2021-02-08,131,6
CH,2021-02-15,187,3
CH,2021-02-22,345,3
CH,2021-03-01,548,3
CH,2021-03-08,778,3
CH,2021-03-15,1363,4
CH,2021-03-22,1735,15
CH,2021-03-29,2000,6
CH,2021-04-05,2549,16
CH,2021-04-12,3191,14
CH,2021-04-19,4758,22
CH,2021-04-26,5614,61
CH,2021-05-03,5901,72
CH,2021-05-10,5160,67
CH,2021-05-17,3122,67
CH,2021-05-24,1433,43
CH,2021-05-31,737,27
CH,2021-06-07,451,20
CH,2021-06-14,320,14
CH,2021-06-21,194,1
CH,2021-06-28,104,1
CH,2021-07-05,103,1
CH,2021-07-12,58,0
CH,2021-07-19,38,0
CH,2021-07-26,27,2
CH,2021-08-02,24,0
CH,2021-08-09,51,0
CH,2021-08-16,3037,1
CH,2021-08-23,27,1
CH,2021-08-30,28,1
