Date,Date_YMD,Status,TT,AN,AP,AR,AS,BR,CH,CT,DN,DL,GA,GJ,HR,HP,JK,JH,KA,KL,LA,LD,MP,MH,MN,ML,MZ,NL,OR,PY,PB,RJ,SK,TN,TG,TR,UP,UT,WB
24-Jan-23,24/01/2023,Deceased,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Jan-23,25/01/2023,Deceased,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Jan-23,25/01/2023,Recovered,147,0,0,0,0,0,2,2,0,7,0,2,2,4,1,0,34,47,0,0,3,21,0,0,0,0,3,0,0,1,0,6,3,0,3,2,4
25-Jan-23,25/01/2023,Confirmed,132,0,0,0,0,0,0,0,0,4,1,2,1,1,1,0,33,41,0,0,0,13,0,0,0,0,4,10,1228,0,0,10,4,0,0,1,2
26-Jan-23,26/01/2023,Recovered,108,0,1,0,0,0,0,0,0,5,0,4,1,1,1,0,7,34,3,0,0,19,0,0,0,0,0,14,6,0,0,5,3,0,0,1,3
26-Jan-23,26/01/2023,Confirmed,99,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,18,33,0,0,0,12,0,0,0,0,2,5,-1223,1,1,7,2,0,1,0,6
26-Jan-23,26/01/2023,Deceased,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-Jan-23,27/01/2023,Recovered,147,0,0,0,0,2,0,1,0,10,0,9,2,1,0,0,40,43,0,0,0,16,0,0,0,0,0,11,0,0,0,4,5,0,0,0,3
27-Jan-23,27/01/2023,Confirmed,93,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,30,38,0,0,0,3,0,0,0,0,4,1,1,1,0,6,0,0,0,1,4
27-Jan-23,27/01/2023,Deceased,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-Jan-23,28/01/2023,Confirmed,109,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,35,27,0,0,0,17,0,0,0,0,0,4,1226,0,0,5,6,0,1,0,6
28-Jan-23,28/01/2023,Deceased,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-Jan-23,28/01/2023,Recovered,108,0,0,0,0,2,0,0,0,1,1,1,1,0,3,0,19,24,0,0,0,18,0,0,0,0,5,5,9,2,0,5,5,0,1,2,4
29-Jan-23,29/01/2023,Recovered,74,0,0,0,0,3,0,0,0,3,0,1,1,1,0,0,17,19,0,0,0,12,0,0,0,0,4,0,1,1,0,4,2,0,1,0,4
29-Jan-23,29/01/2023,Deceased,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Jan-23,29/01/2023,Confirmed,80,0,0,0,0,1,0,0,0,3,0,1,2,0,3,0,10,28,0,0,0,9,0,0,0,0,0,8,-1223,6,0,4,2,0,1,0,1
30-Jan-23,30/01/2023,Confirmed,65,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,10,28,0,0,0,4,0,0,0,0,3,0,3,1,0,4,5,0,0,1,1
30-Jan-23,30/01/2023,Deceased,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-Jan-23,30/01/2023,Recovered,158,0,1,0,0,0,0,1,0,5,0,4,1,0,1,0,45,29,0,0,0,17,0,0,0,0,2,1,36,0,0,7,4,0,0,0,4
31-Jan-23,31/01/2023,Deceased,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-Jan-23,31/01/2023,Confirmed,111,0,0,0,0,0,0,0,0,3,1,2,1,0,0,0,26,26,0,0,0,11,0,0,0,0,8,6,4,6,0,4,6,0,2,0,5
31-Jan-23,31/01/2023,Recovered,83,0,1,0,0,1,0,1,0,1,2,2,4,2,0,0,19,19,0,0,0,8,0,0,0,0,3,2,0,0,0,10,2,0,0,3,3
01-Feb-23,01/02/2023,Recovered,147,0,1,0,0,0,0,0,0,4,1,4,2,0,0,0,48,34,0,0,0,10,0,0,0,0,4,10,6,1,0,10,4,0,1,2,5
01-Feb-23,01/02/2023,Deceased,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
01-Feb-23,01/02/2023,Confirmed,128,2,0,0,0,1,0,0,0,4,1,3,2,0,0,0,35,39,0,0,0,14,0,0,0,0,5,6,3,1,0,4,2,0,3,0,3
02-Feb-23,02/02/2023,Recovered,98,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,23,31,0,0,0,12,0,0,0,0,3,5,2,0,1,7,2,0,0,0,4
02-Feb-23,02/02/2023,Deceased,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-Feb-23,02/02/2023,Confirmed,99,2,0,0,0,0,0,1,0,9,0,2,1,0,1,0,23,25,0,0,0,14,0,0,0,0,3,3,3,0,0,5,4,0,2,0,1
03-Feb-23,03/02/2023,Recovered,96,0,0,0,0,0,0,1,0,8,0,1,1,0,0,0,31,30,0,0,0,6,0,0,0,0,3,1,0,1,0,6,0,0,0,4,3
03-Feb-23,03/02/2023,Confirmed,128,0,0,0,0,0,1,0,0,4,0,1,1,2,1,0,40,32,0,0,0,9,0,0,0,0,5,16,2,0,0,3,7,0,0,0,4
03-Feb-23,03/02/2023,Deceased,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-Feb-23,04/02/2023,Deceased,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-Feb-23,04/02/2023,Confirmed,113,0,0,0,0,1,0,0,0,7,0,0,1,2,2,0,16,43,0,0,0,18,0,0,0,0,2,1,1,0,0,4,5,0,1,0,9
04-Feb-23,04/02/2023,Recovered,88,0,1,0,0,1,0,1,0,4,0,0,1,0,3,0,14,29,0,0,0,9,0,0,0,0,3,4,1,0,0,5,6,0,2,0,4
05-Feb-23,05/02/2023,Deceased,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-Feb-23,05/02/2023,Confirmed,91,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,15,37,1,0,1,12,0,0,0,0,0,3,0,1,0,6,3,0,2,0,4
05-Feb-23,05/02/2023,Recovered,91,0,0,0,0,0,0,0,0,6,0,1,1,0,1,0,5,36,0,0,0,11,0,0,0,0,4,8,3,1,0,4,2,0,2,1,5
06-Feb-23,06/02/2023,Recovered,135,0,0,0,0,1,0,0,0,2,1,0,2,0,0,0,70,24,0,0,0,9,0,0,0,0,4,0,5,1,0,4,5,0,0,2,5
06-Feb-23,06/02/2023,Deceased,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-Feb-23,06/02/2023,Confirmed,89,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,21,34,0,0,0,1,0,0,0,0,9,1,0,1,0,4,4,0,0,11,0
07-Feb-23,07/02/2023,Deceased,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
07-Feb-23,07/02/2023,Recovered,81,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,11,28,0,0,0,11,0,0,0,0,3,7,0,0,0,4,6,0,2,0,4
07-Feb-23,07/02/2023,Confirmed,96,0,0,0,0,1,0,1,0,4,2,0,1,1,1,0,20,22,2,0,0,14,0,0,0,0,2,5,0,0,0,6,2,0,2,7,3
08-Feb-23,08/02/2023,Confirmed,109,0,0,0,0,0,0,3,0,5,2,0,2,0,0,0,25,28,0,0,0,15,0,0,0,1,4,2,3,0,0,8,2,0,5,2,2
08-Feb-23,08/02/2023,Deceased,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
08-Feb-23,08/02/2023,Recovered,111,2,0,0,0,1,0,0,0,4,1,3,1,0,0,0,31,29,0,0,0,13,0,0,0,0,2,5,4,5,0,4,2,0,1,0,3
09-Feb-23,09/02/2023,Confirmed,114,0,0,0,0,0,0,0,0,3,5,0,1,3,2,0,21,41,0,0,0,12,0,0,0,0,4,2,1229,0,0,9,2,0,1,1,3
09-Feb-23,09/02/2023,Recovered,96,2,1,0,0,0,0,1,0,3,0,2,1,0,0,0,18,30,0,0,0,12,0,0,0,0,4,3,3,1,0,5,4,0,1,2,3
09-Feb-23,09/02/2023,Deceased,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
10-Feb-23,10/02/2023,Confirmed,132,0,1,0,0,0,0,0,0,2,3,4,3,0,1,0,38,41,0,0,1,11,0,0,0,0,5,2,2,2,0,7,5,0,0,0,4
10-Feb-23,10/02/2023,Recovered,109,0,0,0,0,0,1,0,0,4,0,0,2,0,2,0,29,24,0,0,0,13,0,0,0,0,0,16,0,0,0,3,7,0,2,2,4
10-Feb-23,10/02/2023,Deceased,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Feb-23,11/02/2023,Recovered,101,0,0,0,0,2,0,0,0,3,0,0,1,2,0,0,13,44,0,0,0,15,0,0,0,0,5,1,0,2,0,4,5,0,0,0,4
11-Feb-23,11/02/2023,Deceased,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Feb-23,11/02/2023,Confirmed,124,0,0,0,0,0,0,0,0,4,0,2,1,2,3,0,16,51,0,0,0,16,0,0,0,1,2,2,4,2,1,8,5,0,4,0,0
12-Feb-23,12/02/2023,Confirmed,82,0,0,0,0,0,0,0,0,3,0,1,1,0,1,0,20,29,0,0,1,14,0,0,0,0,0,1,1,0,0,5,3,0,2,0,0
12-Feb-23,12/02/2023,Deceased,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
12-Feb-23,12/02/2023,Recovered,85,0,0,0,0,0,0,0,0,4,0,2,1,0,0,0,6,34,1,0,0,11,0,0,0,0,4,3,0,5,0,6,3,0,2,0,3
13-Feb-23,13/02/2023,Deceased,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-Feb-23,13/02/2023,Confirmed,74,0,0,0,0,1,0,0,0,3,0,1,1,0,3,0,19,25,0,0,0,2,0,0,0,0,6,0,-1222,2,0,4,3,0,0,0,1
13-Feb-23,13/02/2023,Recovered,93,0,0,0,0,0,0,0,0,3,0,1,2,3,1,0,23,29,0,0,0,2,0,0,0,0,3,1,2,1,0,4,4,0,0,11,3
14-Feb-23,14/02/2023,Recovered,94,0,0,0,0,0,0,1,0,2,2,0,1,0,0,0,32,16,2,0,0,10,0,0,0,0,3,5,1,1,0,6,2,0,-1,9,2
14-Feb-23,14/02/2023,Confirmed,102,0,1,0,0,0,0,0,0,5,0,0,1,0,2,1,21,25,0,0,1,14,0,0,0,0,2,5,2,0,0,6,7,0,3,0,6
14-Feb-23,14/02/2023,Deceased,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
15-Feb-23,15/02/2023,Confirmed,126,0,0,0,0,1,0,0,0,6,0,1,1,2,0,0,38,36,0,0,0,17,0,0,0,0,3,6,0,2,0,6,2,0,2,0,3
15-Feb-23,15/02/2023,Recovered,113,0,0,0,0,1,0,3,0,7,2,0,1,0,2,0,28,32,0,0,0,19,0,0,0,1,0,2,2,0,0,8,2,0,0,0,3
15-Feb-23,15/02/2023,Deceased,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-Feb-23,16/02/2023,Deceased,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-Feb-23,16/02/2023,Recovered,129,0,0,0,0,0,0,0,0,3,5,2,2,2,0,0,31,40,0,0,1,14,0,0,0,0,6,2,6,0,0,9,2,0,1,0,3
16-Feb-23,16/02/2023,Confirmed,156,0,0,0,0,0,0,0,0,5,1,0,2,1,2,1,47,46,0,0,1,19,0,0,0,0,5,5,6,0,0,6,6,0,1,1,1
17-Feb-23,17/02/2023,Confirmed,117,0,0,0,0,0,0,0,0,2,1,0,6,1,1,0,27,29,0,0,1,15,0,0,0,0,1,7,5,1,0,8,4,0,1,2,5
17-Feb-23,17/02/2023,Recovered,112,0,0,0,0,0,0,0,0,5,3,3,4,2,1,0,22,35,0,0,3,11,0,0,0,0,4,2,0,0,1,7,5,0,2,0,2
17-Feb-23,17/02/2023,Deceased,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-Feb-23,18/02/2023,Confirmed,142,0,0,0,0,0,2,0,0,5,0,1,3,3,2,0,34,47,0,0,0,27,0,0,0,0,0,3,1,0,0,6,6,0,0,0,2
18-Feb-23,18/02/2023,Deceased,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
18-Feb-23,18/02/2023,Recovered,107,0,1,0,0,0,0,0,0,3,0,1,1,1,2,0,14,47,0,0,0,14,0,0,0,1,0,2,3,1,0,8,5,0,0,0,3
19-Feb-23,19/02/2023,Confirmed,120,0,0,0,0,0,0,0,0,7,1,3,2,0,0,1,44,31,0,0,0,10,0,0,0,0,0,7,0,0,0,8,4,0,1,0,1
19-Feb-23,19/02/2023,Recovered,102,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,29,33,0,0,1,12,0,0,0,0,4,1,2,1,0,5,3,0,2,0,4
19-Feb-23,19/02/2023,Deceased,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-Feb-23,20/02/2023,Confirmed,95,0,2,0,0,0,1,0,0,2,1,2,1,1,2,0,16,30,0,0,1,11,0,0,0,0,1,1,1,0,0,10,9,0,0,0,3
20-Feb-23,20/02/2023,Recovered,90,0,0,0,0,2,0,0,0,5,0,1,1,0,3,0,33,20,0,0,0,5,0,0,0,0,4,0,4,2,0,4,3,0,0,0,3
20-Feb-23,20/02/2023,Deceased,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Feb-23,21/02/2023,Recovered,110,0,0,0,0,0,0,0,0,3,0,0,1,1,0,1,26,32,0,0,1,16,0,0,0,0,3,5,2,0,0,6,7,0,2,0,4
21-Feb-23,21/02/2023,Deceased,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Feb-23,21/02/2023,Confirmed,125,0,0,0,0,1,0,2,0,5,2,2,1,1,0,0,28,28,0,0,0,24,0,0,0,0,0,1,3,2,0,9,13,0,2,0,1
22-Feb-23,22/02/2023,Deceased,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Feb-23,22/02/2023,Recovered,127,0,0,0,0,0,0,0,0,5,0,1,3,1,2,0,28,41,0,0,0,27,0,0,0,0,0,6,0,0,0,6,2,0,0,2,3
22-Feb-23,22/02/2023,Confirmed,193,0,0,0,0,0,0,1,0,9,2,3,2,6,0,0,48,54,0,0,0,30,0,1,0,0,1,6,5,0,0,10,11,0,1,0,3
23-Feb-23,23/02/2023,Confirmed,169,0,0,0,0,0,0,4,0,5,3,2,0,5,1,0,49,44,0,0,1,22,0,0,0,0,0,3,1,0,0,12,12,0,0,0,2
23-Feb-23,23/02/2023,Deceased,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-23,23/02/2023,Recovered,152,0,0,0,0,0,0,0,0,10,1,0,0,3,1,0,38,47,0,0,0,15,0,0,0,0,3,5,8,0,0,6,6,0,2,2,3
24-Feb-23,24/02/2023,Recovered,106,0,0,0,0,0,0,0,0,7,1,0,6,2,3,0,18,27,0,0,0,20,0,0,0,0,0,9,0,0,0,8,4,0,0,0,3
24-Feb-23,24/02/2023,Deceased,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-Feb-23,24/02/2023,Confirmed,180,0,0,0,0,0,0,0,0,6,1,2,7,2,2,0,48,39,0,0,0,31,0,0,0,0,1,6,4,2,1,13,16,0,0,0,2
25-Feb-23,25/02/2023,Deceased,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25-Feb-23,25/02/2023,Confirmed,218,0,0,0,0,1,1,4,0,9,0,1,3,0,3,0,54,57,0,0,1,32,0,0,0,0,1,13,1227,0,1,14,14,0,2,0,6
25-Feb-23,25/02/2023,Recovered,154,0,0,0,0,0,2,0,0,7,0,0,5,0,0,0,47,46,0,0,0,24,0,0,0,0,3,1,1,1,0,6,6,0,2,0,3
26-Feb-23,26/02/2023,Confirmed,185,0,1,0,0,0,0,0,0,7,0,3,3,1,0,0,56,46,0,0,0,35,0,0,0,0,1,3,-1224,1,0,16,7,0,0,0,3
26-Feb-23,26/02/2023,Deceased,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-Feb-23,26/02/2023,Recovered,104,0,0,0,0,1,0,0,0,11,1,3,1,0,0,0,13,36,0,0,0,8,0,1,0,0,4,7,1,1,0,8,4,0,0,0,4
27-Feb-23,27/02/2023,Confirmed,169,0,0,0,0,1,0,1,0,3,2,2,3,0,0,0,59,34,1,0,1,12,0,0,0,0,1,0,10,2,0,17,17,0,0,0,3
27-Feb-23,27/02/2023,Deceased,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-Feb-23,27/02/2023,Recovered,140,0,0,0,0,0,0,1,0,6,1,1,3,0,1,1,61,24,0,0,0,9,0,0,0,0,2,1,4,3,0,10,9,0,0,0,3
28-Feb-23,28/02/2023,Confirmed,240,0,1,0,0,0,1,2,0,11,1,0,4,19,4,0,49,52,0,0,0,35,0,0,1,0,3,5,12,1,0,14,18,0,4,0,3
28-Feb-23,28/02/2023,Recovered,161,0,0,0,0,0,0,1,0,5,2,0,5,9,2,0,51,30,0,0,1,22,0,0,0,0,0,4,3,0,0,9,13,0,1,0,3
28-Feb-23,28/02/2023,Deceased,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
01-Mar-23,01/03/2023,Confirmed,268,0,1,0,0,1,1,0,0,10,0,13,4,0,2,0,74,67,0,0,2,32,0,0,0,0,1,10,3,3,0,16,21,0,3,0,3
01-Mar-23,01/03/2023,Deceased,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-Mar-23,01/03/2023,Recovered,164,0,2,0,0,1,0,1,0,9,2,5,4,0,0,0,24,42,0,0,0,27,0,0,0,0,0,4,4,0,0,10,23,0,2,0,4
02-Mar-23,02/03/2023,Recovered,197,0,0,0,0,0,0,4,0,12,3,1,2,4,0,1,69,47,0,0,0,22,0,0,0,0,0,2,3,0,0,12,12,0,1,0,2
02-Mar-23,02/03/2023,Deceased,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-Mar-23,02/03/2023,Confirmed,283,0,0,0,0,0,0,0,0,13,2,8,4,18,0,0,58,70,0,0,1,48,0,0,2,0,1,4,9,7,0,18,15,0,4,0,2
03-Mar-23,03/03/2023,Deceased,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-Mar-23,03/03/2023,Confirmed,334,0,2,0,0,1,0,1,0,15,3,8,3,9,2,0,74,58,0,0,8,66,0,0,0,0,1,6,4,5,0,24,26,0,0,14,4
03-Mar-23,03/03/2023,Recovered,170,0,1,0,0,1,0,0,0,10,1,1,3,3,5,0,27,45,0,0,1,30,0,0,0,0,0,8,1,2,0,13,4,0,4,8,2
04-Mar-23,04/03/2023,Confirmed,324,0,0,0,0,1,1,1,0,13,3,14,3,4,4,0,95,60,0,0,2,48,0,0,1,0,3,10,1232,4,0,29,17,0,0,1,4
04-Mar-23,04/03/2023,Recovered,219,0,0,0,0,0,1,4,0,10,0,1,3,3,0,0,68,50,0,0,0,32,0,0,1,0,0,11,2,2,0,14,14,0,0,0,3
04-Mar-23,04/03/2023,Deceased,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-Mar-23,05/03/2023,Deceased,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-Mar-23,05/03/2023,Recovered,171,0,0,0,0,0,0,0,0,10,0,4,2,1,2,0,40,39,0,0,1,35,0,0,0,0,0,2,5,0,1,16,7,0,3,0,3
05-Mar-23,05/03/2023,Confirmed,281,0,1,0,0,0,1,0,0,12,2,19,2,1,1,0,64,69,2,0,3,46,0,0,0,0,0,8,-1226,2,0,28,16,0,1,0,3
06-Mar-23,06/03/2023,Recovered,197,0,1,0,0,0,0,1,0,10,2,5,6,7,2,0,64,40,1,0,0,9,0,0,0,0,3,0,3,1,0,17,17,0,1,5,2
06-Mar-23,06/03/2023,Deceased,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-Mar-23,06/03/2023,Confirmed,266,0,0,0,0,0,0,1,0,3,3,18,6,4,0,0,64,55,0,0,5,35,0,0,0,0,1,3,8,4,0,27,20,0,3,3,3
07-Mar-23,07/03/2023,Deceased,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-Mar-23,07/03/2023,Recovered,220,0,1,0,0,1,1,2,0,7,1,6,2,7,0,0,48,41,0,0,1,36,0,0,0,0,2,7,18,0,0,14,18,0,2,2,3
07-Mar-23,07/03/2023,Confirmed,326,0,1,0,0,0,0,1,0,6,3,25,2,8,3,2,64,55,0,0,1,80,0,0,0,0,5,4,14,0,0,28,17,0,4,0,3
08-Mar-23,08/03/2023,Confirmed,379,0,0,0,0,0,1,1,0,14,0,23,6,0,7,0,120,78,0,0,0,54,0,0,0,0,1,6,7,2,0,32,25,0,1,0,1
08-Mar-23,08/03/2023,Deceased,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-Mar-23,08/03/2023,Recovered,277,0,1,0,0,0,1,0,0,8,0,11,5,0,0,0,106,56,0,0,1,29,0,0,0,0,4,9,4,2,0,16,21,0,1,0,2
09-Mar-23,09/03/2023,Confirmed,440,0,1,0,0,1,0,3,0,4,2,30,7,20,3,0,89,87,0,0,8,90,0,0,1,0,0,3,6,5,0,34,42,0,0,1,3
09-Mar-23,09/03/2023,Recovered,320,0,1,0,0,1,0,0,0,11,2,6,6,13,1,0,79,94,0,0,2,50,0,0,0,0,2,5,7,3,0,18,15,0,1,1,2
09-Mar-23,09/03/2023,Deceased,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10-Mar-23,10/03/2023,Deceased,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Mar-23,10/03/2023,Confirmed,456,0,0,0,0,0,1,0,0,29,8,24,8,6,3,0,81,88,0,0,8,93,0,0,0,0,2,9,1228,10,0,36,38,0,2,3,5
10-Mar-23,10/03/2023,Recovered,343,0,0,0,0,1,0,1,0,2,3,8,4,15,4,0,67,57,0,0,2,107,0,0,0,0,2,10,6,0,0,24,26,0,0,1,3
11-Mar-23,11/03/2023,Recovered,311,0,0,0,0,0,1,1,0,23,3,21,4,3,0,0,89,57,0,0,2,33,0,0,0,0,0,7,4,11,0,29,17,0,2,0,4
11-Mar-23,11/03/2023,Confirmed,524,0,0,0,0,0,1,0,0,29,5,51,3,10,5,0,102,88,0,0,3,114,0,0,0,0,2,6,6,9,2,39,39,0,6,4,0
11-Mar-23,11/03/2023,Deceased,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-Mar-23,12/03/2023,Deceased,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12-Mar-23,12/03/2023,Recovered,252,0,1,0,0,0,1,0,0,29,2,16,4,1,3,0,29,62,2,0,6,36,0,0,1,0,0,8,2,0,0,28,16,0,1,2,2
12-Mar-23,12/03/2023,Confirmed,444,0,2,0,0,1,0,0,0,16,0,48,3,3,4,0,69,90,0,0,4,101,0,0,0,0,0,7,5,1,1,40,32,0,10,0,7
13-Mar-23,13/03/2023,Deceased,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-Mar-23,13/03/2023,Recovered,306,0,0,0,0,0,0,1,0,14,3,25,5,10,0,0,72,67,0,0,3,35,0,0,0,0,0,1,11,6,0,27,20,0,3,0,3
13-Mar-23,13/03/2023,Confirmed,402,0,0,0,0,0,1,1,0,13,11,45,13,19,2,0,62,71,0,0,0,61,0,0,0,0,2,0,-1215,10,0,37,39,0,3,0,1
14-Mar-23,14/03/2023,Recovered,319,0,1,0,0,0,0,1,0,2,0,23,8,2,4,0,71,64,0,0,1,68,0,0,1,0,2,6,10,4,0,28,17,0,2,2,2
