Date_YMD,AN_Confirmed,AN_Deceased,AN_Recovered,AP_Confirmed,AP_Deceased,AP_Recovered,AR_Confirmed,AR_Deceased,AR_Recovered,AS_Confirmed,AS_Deceased,AS_Recovered,BR_Confirmed,BR_Deceased,BR_Recovered,CH_Confirmed,CH_Deceased,CH_Recovered,CT_Confirmed,CT_Deceased,CT_Recovered,DL_Confirmed,DL_Deceased,DL_Recovered,DN_Confirmed,DN_Deceased,DN_Recovered,GA_Confirmed,GA_Deceased,GA_Recovered,GJ_Confirmed,GJ_Deceased,GJ_Recovered,HP_Confirmed,HP_Deceased,HP_Recovered,HR_Confirmed,HR_Deceased,HR_Recovered,JH_Confirmed,JH_Deceased,JH_Recovered,JK_Confirmed,JK_Deceased,JK_Recovered,KA_Confirmed,KA_Deceased,KA_Recovered,KL_Confirmed,KL_Deceased,KL_Recovered,LA_Confirmed,LA_Deceased,LA_Recovered,LD_Confirmed,LD_Deceased,LD_Recovered,MH_Confirmed,MH_Deceased,MH_Recovered,ML_Confirmed,ML_Deceased,ML_Recovered,MN_Confirmed,MN_Deceased,MN_Recovered,MP_Confirmed,MP_Deceased,MP_Recovered,MZ_Confirmed,MZ_Deceased,MZ_Recovered,NL_Confirmed,NL_Deceased,NL_Recovered,OR_Confirmed,OR_Deceased,OR_Recovered,PB_Confirmed,PB_Deceased,PB_Recovered,PY_Confirmed,PY_Deceased,PY_Recovered,RJ_Confirmed,RJ_Deceased,RJ_Recovered,SK_Confirmed,SK_Deceased,SK_Recovered,TG_Confirmed,TG_Deceased,TG_Recovered,TN_Confirmed,TN_Deceased,TN_Recovered,TR_Confirmed,TR_Deceased,TR_Recovered,TT_Confirmed,TT_Deceased,TT_Recovered,UP_Confirmed,UP_Deceased,UP_Recovered,UT_Confirmed,UT_Deceased,UT_Recovered,WB_Confirmed,WB_Deceased,WB_Recovered
10/03/2022,0,0,0,88,0,97,2,0,7,0,0,13,13,0,39,8,0,9,59,1,101,212,0,260,0,0,0,12,1,24,57,0,111,65,0,91,175,4,225,80,0,83,35,0,54,217,7,301,1426,227,2055,9,0,22,0,0,0,452,4,494,24,1,37,16,0,18,104,0,141,396,1,548,2,0,2,108,1,135,40,1,77,1,0,3,128,1,296,2,1,5,91,0,184,129,2,354,0,0,1,4194,255,6208,122,0,247,23,1,62,98,2,112
10/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,29,0,2,0,0,0,8,0,3,24,1,8,6,0,15,8,0,4,0,0,0,3,0,4,81,0,67,88,0,57,0,0,0,0,0,0,93,0,107,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,2,0,2,1228,0,6,9,0,10,10,0,0,0,0,0,38,0,26,36,0,24,0,0,0,456,1,343,2,0,0,3,0,1,5,0,3
10/04/2020,0,0,0,18,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,183,2,2,0,0,0,0,0,1,116,1,7,0,0,0,6,0,4,1,0,0,23,0,0,10,0,4,7,0,27,1,0,1,0,0,0,210,12,63,0,0,0,0,0,0,40,4,12,0,0,0,0,0,0,2,0,10,21,1,2,2,0,0,98,0,0,0,0,0,16,0,0,77,1,17,1,0,0,871,22,151,23,0,1,0,0,0,13,0,0
10/04/2021,14,0,10,3309,12,1053,3,0,1,405,2,79,3469,6,822,398,3,343,14098,123,4983,7897,39,5716,103,0,15,540,1,167,5011,49,2525,943,12,373,2937,11,1615,2373,17,667,1005,6,359,6955,36,3350,6194,17,2584,146,1,91,10,0,5,55411,309,53005,39,0,4,11,0,1,4986,24,2741,25,0,0,12,0,2,1374,2,403,3239,58,2385,272,2,136,4401,18,562,22,0,2,2909,6,584,5989,23,1952,41,0,1,152565,838,90328,12748,46,2207,1233,3,317,4043,12,1268
10/04/2022,0,0,0,5,0,4,0,0,0,1,0,0,2,0,2,2,0,2,0,0,12,141,1,113,0,0,0,4,0,14,22,0,7,0,0,7,89,0,55,0,0,0,30,0,18,56,0,45,223,5,299,2,0,1,0,0,0,90,0,115,3,0,0,7,0,4,8,0,8,50,0,31,0,0,0,8,0,31,5,0,4,0,0,0,11,0,14,1,0,0,13,0,31,30,0,31,0,0,0,861,6,929,39,0,33,2,0,7,17,0,41
10/04/2023,7,0,0,11,0,23,0,0,0,0,0,0,38,0,9,17,0,15,93,0,48,484,3,603,0,0,0,69,0,65,212,1,292,422,0,424,325,1,238,14,0,2,50,0,16,191,2,346,2273,6,955,1,0,2,0,0,0,328,1,247,0,0,1,2,0,0,17,0,10,0,0,0,2,0,0,141,0,39,86,3,53,13,0,11,197,3,41,3,0,7,30,0,20,386,1,186,0,0,0,5676,21,3761,176,0,86,71,0,5,17,0,17
10/05/2020,0,0,0,50,1,38,0,0,0,1,0,0,96,1,36,4,1,0,0,0,6,381,5,49,0,0,0,0,0,0,398,21,454,6,0,0,28,1,10,1,0,0,25,0,15,54,1,36,7,0,4,0,0,3,0,0,0,1943,53,399,0,0,0,0,0,0,157,4,196,0,0,0,0,0,0,25,0,0,61,0,9,2,0,1,106,2,79,0,0,0,33,0,0,669,3,135,16,0,0,4311,112,1669,94,5,154,1,0,0,153,14,45
10/05/2021,31,2,37,14986,84,16167,205,4,179,5803,77,4231,10174,75,15800,863,7,714,11867,172,13138,12651,319,13306,63,0,193,2804,50,2367,11592,117,14931,4359,53,2355,12718,161,16192,6187,129,6962,3614,56,2855,39305,596,32188,27487,65,31209,112,2,106,101,1,124,37236,549,61607,409,5,241,424,13,87,9715,81,7324,73,3,165,133,10,47,10031,17,9706,8549,198,6894,1266,23,1108,16487,160,13499,46,2,139,4826,32,7754,28978,232,20904,133,4,130,329491,3879,355930,21277,278,29709,5541,168,4887,19445,134,18675
10/05/2022,0,0,0,5,0,6,1,0,0,0,0,1,6,0,5,12,0,14,3,0,6,1118,1,1015,0,0,0,11,0,5,33,0,12,10,1,4,401,0,532,1,0,3,5,0,3,129,0,128,346,48,317,1,0,0,0,0,0,223,2,161,1,0,0,0,0,0,30,0,29,33,0,34,2,0,0,12,0,52,28,0,74,2,0,4,74,1,74,0,0,0,28,0,34,40,0,53,0,0,0,2897,54,2986,278,1,348,18,0,35,46,0,37
10/05/2023,0,0,0,6,0,21,0,0,0,0,0,0,50,0,123,10,0,18,72,0,160,75,1,157,0,0,0,40,0,68,23,1,70,49,0,67,72,2,182,5,0,25,15,0,34,51,0,50,509,2,931,1,0,1,0,0,0,154,1,297,4,0,5,0,0,0,5,0,7,9,0,15,2,0,0,90,0,233,51,1,130,15,0,6,50,4,169,8,0,15,28,0,39,83,0,219,9,0,11,1690,14,3469,73,1,251,13,0,30,118,1,135
10/06/2020,1,0,0,365,1,110,4,0,2,235,1,152,243,1,164,2,0,4,51,1,4,1501,79,384,5,0,0,28,0,0,510,34,370,14,1,13,370,7,381,135,0,33,161,3,165,120,3,257,65,1,57,7,0,0,0,0,0,3254,149,1877,1,0,0,7,0,0,200,7,163,5,0,0,1,0,12,110,0,149,86,0,65,12,0,5,355,4,241,0,0,0,191,8,75,1927,19,1008,31,0,47,11156,358,6275,275,20,302,25,2,76,343,17,159
10/06/2021,29,0,21,8110,67,12981,245,5,302,3756,51,5123,551,23,985,66,2,132,1034,14,1858,305,44,560,10,0,15,413,14,584,544,11,1505,533,17,862,539,32,1221,293,5,557,1117,25,2363,11042,194,15721,14424,194,17994,90,2,160,71,0,137,12207,1915,11449,603,10,427,730,10,668,420,34,1132,337,3,213,113,6,117,6097,44,8299,1311,74,2337,507,9,646,538,23,2268,287,3,113,1798,14,2524,16813,358,32049,658,14,363,91849,3414,135329,596,81,1231,388,29,3242,5274,87,5170
10/06/2022,0,0,1,22,0,12,0,0,0,7,0,0,10,0,10,35,0,19,23,0,10,655,2,419,0,0,0,77,0,47,143,1,51,25,0,15,327,0,228,4,0,2,11,0,8,525,0,228,2415,5,1301,6,0,2,0,0,0,3081,0,1323,0,0,0,0,0,0,50,1,42,33,0,21,1,0,0,20,0,11,55,0,18,7,0,9,88,0,57,2,0,0,155,0,59,219,0,137,0,0,0,8329,10,4216,204,1,135,22,0,2,107,0,49
10/06/2023,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,3,8,1,0,0,0,0,4,0,4,1,0,3,2,0,8,0,0,1,0,0,0,3,0,0,12,0,7,42,1,58,0,0,0,0,0,0,23,0,20,0,0,2,0,0,0,0,0,0,4,0,8,0,0,0,57,0,16,1229,0,1,0,0,6,0,0,0,1,0,0,9,0,3,3,0,5,1,0,8,140,3,188,6,1,6,1,0,1,14,0,24
10/07/2020,0,0,9,1608,15,1040,33,0,0,936,8,701,352,2,459,13,0,5,166,2,125,2089,42,2468,14,0,19,100,0,74,875,14,441,31,0,39,570,3,399,250,0,14,387,5,91,2313,57,1003,416,0,112,9,0,2,0,0,0,7862,226,5366,73,0,0,132,0,33,316,4,249,23,0,0,59,0,0,755,6,565,217,4,72,72,1,18,611,6,550,0,0,9,1278,8,1013,3680,64,4163,142,0,34,27762,520,20289,1338,27,660,68,0,34,1198,26,522
10/07/2021,0,1,0,2925,26,3937,478,2,292,2391,24,2854,87,4,236,12,0,13,359,3,487,76,1,81,4,0,2,155,7,183,53,0,258,138,3,162,38,8,50,56,0,82,185,2,355,2162,48,2879,14087,109,11867,19,0,35,9,0,22,8296,494,6026,485,7,506,788,7,483,27,1,40,537,2,263,111,0,111,2334,58,3120,122,9,248,134,1,255,56,2,119,198,1,129,704,5,917,2913,49,3321,411,3,429,41494,898,41511,98,4,183,49,0,200,997,17,1366
10/07/2022,3,0,9,312,1,236,11,0,0,86,0,20,421,0,275,61,0,71,110,0,99,433,2,549,0,0,2,108,0,75,546,0,463,71,1,32,296,0,290,70,0,47,88,0,86,942,0,737,2884,18,3794,9,0,48,0,0,0,2591,0,2894,24,0,6,27,0,13,130,0,111,89,0,46,3,0,0,576,0,239,151,0,100,129,0,83,117,0,23,29,0,13,459,0,468,2537,0,2560,22,0,6,16678,26,14629,335,0,319,46,0,62,2962,4,853
10/07/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,3,1,0,3,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,20,0,31,0,0,0,1,0,2,5,0,3
10/08/2020,135,0,61,7665,80,6924,76,0,110,2900,6,1261,3021,21,2824,80,0,100,477,3,208,707,20,1070,62,0,50,317,5,213,1056,20,1138,92,2,24,794,6,711,630,12,750,470,6,372,4267,114,5218,1184,7,784,29,0,15,0,0,0,9181,293,6711,53,0,8,100,0,78,866,19,654,12,0,25,230,0,69,1528,16,1236,986,18,416,242,2,154,1173,11,825,44,0,13,1256,10,1587,5914,114,6037,62,1,267,53016,887,47362,4113,51,4074,389,9,167,2905,41,3208
10/08/2021,2,0,0,1461,15,2113,233,2,301,929,16,964,44,0,49,8,0,4,112,4,185,52,1,45,1,0,3,141,0,94,21,0,24,419,2,186,23,2,21,34,0,28,113,2,124,1338,31,1947,21119,152,18493,7,0,9,6,0,13,5609,137,7720,411,11,707,633,7,648,10,0,23,937,3,868,102,0,117,1041,64,1319,59,2,38,101,0,84,11,0,30,110,1,273,494,3,621,1893,27,1930,205,1,308,38376,496,40097,19,1,43,39,0,41,639,12,724
10/08/2022,1,0,5,148,0,269,21,0,41,0,0,0,158,2,173,83,0,99,298,2,516,2146,8,2439,1,0,7,122,0,146,678,4,1082,526,1,861,1145,0,906,89,0,174,547,0,766,1680,5,2114,1317,4,1144,12,0,11,0,0,0,1847,7,1840,45,1,139,38,2,26,178,1,231,178,0,264,9,0,7,653,1,1055,432,3,0,30,0,133,613,2,595,61,1,80,605,0,992,927,0,1252,48,2,113,16299,53,19431,923,0,766,221,2,363,519,5,822
10/08/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1,5,0,2,0,0,0,0,0,0,0,0,0,2,0,0,4,0,10,0,0,0,0,0,0,15,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,3,47,0,47,0,0,0,0,0,1,12,0,14
10/09/2020,39,0,43,10175,68,10040,127,0,99,2739,18,2197,1543,10,1480,283,3,191,2748,16,1917,4308,28,2637,28,0,29,639,6,436,1332,15,1415,319,3,80,2591,25,1562,1182,5,1456,1592,13,344,9217,129,7021,3349,12,1657,35,1,37,0,0,0,23446,495,14253,99,1,19,108,4,245,2187,21,1435,141,0,0,261,0,5,3991,11,2706,2459,88,1348,452,6,422,1640,14,1032,20,0,41,2534,11,2071,5528,64,6185,535,6,340,96762,1213,70904,6988,94,4605,1015,5,521,3112,41,3035
10/09/2021,2,0,2,1608,6,1107,59,0,82,396,5,569,12,0,10,3,0,6,23,0,28,36,0,52,1,0,0,45,2,81,21,0,13,202,2,237,12,0,39,16,0,28,173,0,142,967,10,921,25010,177,23535,4,0,5,0,0,0,4154,44,4524,188,7,144,210,1,658,5,1,8,1055,3,816,45,0,48,745,6,689,30,2,25,111,0,109,7,0,4,57,1,66,220,1,338,1631,25,1523,45,2,52,37875,310,36671,9,1,16,20,0,28,753,14,766
10/09/2022,0,0,1,46,0,77,7,0,2,129,1,74,98,0,155,23,0,21,91,0,135,137,0,194,0,0,0,68,0,109,171,0,212,25,0,55,116,1,122,13,0,9,59,0,131,589,1,478,1142,4,1342,1,0,6,0,0,0,734,1,1216,7,0,4,0,0,8,31,0,44,32,0,91,1,0,3,269,0,0,44,0,90,53,0,46,177,1,251,7,1,16,106,0,151,434,0,456,4,0,1,5076,11,5970,170,0,207,29,0,49,263,1,214
10/10/2020,16,0,20,5653,35,6659,238,0,158,971,9,1451,1140,10,1226,96,2,157,2688,39,2719,2866,48,2766,12,0,13,343,8,460,1221,10,1456,267,3,400,1158,10,1301,697,3,1151,635,7,976,10517,102,8337,11755,23,7570,72,1,87,0,0,0,11416,308,26440,156,1,142,282,2,440,1616,25,2147,5,0,10,61,0,33,2854,15,3885,858,25,1234,337,1,411,2123,15,2152,42,1,95,1811,9,2072,5242,67,5222,171,2,327,74418,921,89024,3046,60,4063,462,18,412,3591,62,3032
10/10/2021,1,0,2,624,4,810,19,0,38,160,5,240,9,0,11,2,0,6,19,0,29,29,1,58,0,0,0,73,3,93,18,0,17,87,5,108,9,0,17,9,0,9,99,0,108,406,10,637,10691,85,12655,3,0,6,0,0,0,2294,28,1823,59,4,126,150,3,134,7,0,11,1170,9,1638,8,0,25,652,7,438,27,2,22,76,0,55,4,0,2,13,0,23,162,1,214,1329,15,1436,19,0,21,19020,193,21583,26,0,30,6,0,7,760,11,734
10/10/2022,0,0,4,2,0,28,0,0,1,0,0,0,24,0,5,3,0,0,71,0,66,67,0,62,0,0,0,7,0,10,68,1,76,7,0,11,34,1,48,13,0,11,3,0,17,109,1,79,624,3,980,0,0,2,0,0,0,231,1,164,0,0,3,1,0,2,9,0,20,6,0,30,1,0,0,79,0,94,26,0,18,1,0,4,21,0,32,4,0,3,87,0,73,329,0,466,3,0,0,1957,8,2654,20,0,90,7,0,5,100,1,250
10/11/2020,14,0,16,1886,12,2151,97,0,85,271,5,629,798,5,1014,90,4,66,1679,18,2157,7830,83,6157,1,0,4,180,4,199,1049,5,879,611,12,424,2546,16,1826,252,5,456,492,7,635,2362,20,4215,6010,28,6698,129,0,55,0,0,0,3791,110,10769,66,0,129,219,2,275,900,8,793,60,0,47,33,4,82,987,13,1448,486,20,362,100,2,113,1902,10,1709,51,1,13,1267,4,1831,2146,25,2237,79,0,44,44724,511,54639,2121,30,2201,328,5,505,3891,53,4415
10/11/2021,0,0,0,348,3,358,5,0,2,263,1,284,6,0,3,2,0,6,25,1,34,54,0,15,0,0,0,32,1,22,42,0,36,154,5,71,13,0,11,15,0,19,165,3,131,328,9,247,7540,259,7841,15,0,11,0,0,0,1094,17,1976,28,1,28,64,2,45,5,0,12,531,3,371,9,3,14,387,4,317,31,1,17,39,1,33,2,0,3,16,0,14,164,1,171,828,9,931,11,0,24,13091,340,13878,14,1,6,8,0,16,853,15,809
10/11/2022,0,0,0,5,0,22,1,0,3,10,0,31,2,0,12,1,0,7,6,0,19,36,0,57,0,0,0,9,0,21,35,0,40,7,0,5,17,0,19,1,0,1,2,0,4,102,0,87,195,5,233,0,0,0,0,0,0,169,0,265,0,0,0,1,0,0,12,0,11,5,0,10,0,0,0,19,0,43,8,0,10,3,0,20,31,1,78,0,0,1,30,0,66,88,0,124,1,0,0,842,6,1271,20,0,20,14,0,14,12,0,48
10/12/2020,8,0,5,538,2,558,18,0,42,140,1,165,595,4,442,88,1,103,1518,16,1934,1575,61,3307,0,0,1,95,0,159,1270,12,1465,773,8,375,1250,26,1501,173,2,220,366,8,526,1238,12,5076,4470,26,4847,26,0,70,0,0,0,3824,70,5008,75,1,28,151,0,96,1319,7,1307,7,0,8,94,1,18,343,5,458,628,27,503,24,2,18,1592,15,2339,26,0,27,643,2,805,1220,17,1302,31,0,35,29411,411,37707,1662,24,1495,830,12,513,2801,49,2951
10/12/2021,2,0,0,142,2,188,5,0,3,141,1,201,12,0,4,2,0,9,32,0,16,41,0,57,2,0,0,37,0,35,63,3,39,54,0,75,27,0,23,10,0,14,173,1,250,314,2,339,3972,340,4836,19,0,36,0,0,2,695,12,631,21,0,23,24,2,17,15,0,12,247,2,278,3,0,7,286,3,524,36,1,16,24,0,22,24,0,15,21,0,4,207,1,196,688,11,739,6,0,15,7992,393,9265,9,2,2,10,1,27,628,9,610
10/12/2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,2,2,0,1,4,0,2,2,0,3,0,0,0,5,0,0,13,0,102,54,3,84,0,0,0,0,0,0,45,1,59,0,0,1,0,0,1,0,0,0,1,0,5,0,0,0,2,0,2,1,0,0,0,0,1,10,0,6,0,0,0,9,0,7,7,0,13,0,0,0,173,4,303,4,0,2,3,0,3,6,0,4
11/01/2021,3,0,9,121,2,213,5,0,8,45,3,64,213,5,378,47,0,29,853,15,1255,306,13,407,2,0,0,35,2,66,615,3,746,69,2,164,244,6,201,144,1,229,113,1,355,496,4,797,3110,20,3922,3,0,17,0,0,0,2438,40,4286,20,0,24,33,0,46,485,7,650,1,0,2,9,0,16,244,1,228,192,2,265,22,0,34,429,2,568,1,0,30,224,1,461,682,6,869,0,0,7,12481,166,18578,509,9,770,156,5,523,612,16,939
11/01/2022,43,0,24,1831,0,242,186,0,3,2837,2,449,5908,5,1790,801,2,128,5151,4,483,21259,23,12161,21,0,9,2476,4,592,7476,3,2704,1550,0,260,5746,3,1407,4719,4,1692,1148,2,360,14473,5,1356,9066,296,2064,41,0,32,3,0,0,34424,22,18967,159,2,27,116,1,14,3160,1,493,880,2,149,29,0,21,7071,1,752,4552,9,687,655,0,22,6366,4,853,198,0,18,1920,2,417,15379,20,3043,783,0,74,194720,442,60405,11068,5,543,2127,1,532,21098,19,8037
11/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0,8,0,0,0,2,0,0,0,0,6,2,0,6,4,0,3,0,0,0,0,0,3,45,0,61,73,1,61,0,0,1,0,0,0,21,0,22,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,5,0,8,7,0,4,2,0,15,0,0,0,10,0,5,8,0,12,0,0,0,197,1,229,3,0,4,1,0,2,5,0,5
11/02/2021,0,0,0,87,0,79,1,0,0,10,0,23,57,1,113,13,1,30,254,4,848,142,2,135,0,0,0,45,0,59,285,2,302,36,1,30,106,1,81,45,0,53,65,2,40,430,7,340,5281,16,5692,0,0,8,6,0,1,652,25,6107,7,0,5,7,0,3,169,1,199,2,0,2,7,0,5,95,0,60,306,7,187,25,0,22,111,2,174,2,0,0,146,0,118,481,6,490,0,0,2,9353,85,15722,215,0,151,48,2,77,217,5,286
11/02/2022,3,0,16,1166,5,9632,50,1,177,267,6,766,236,1,474,95,3,180,946,10,2369,977,12,1591,4,0,11,201,4,595,1883,14,5005,499,9,702,1185,10,2025,206,0,326,540,2,1626,3976,41,11377,16012,492,43087,60,0,147,14,0,23,5455,63,14635,81,1,172,108,2,158,2612,3,5995,1822,2,1883,35,1,74,1572,20,2483,445,21,1249,149,1,661,2890,9,6632,28,0,70,733,1,2850,3086,25,14051,17,0,68,50407,804,136962,1777,10,3143,510,8,1348,767,27,1361
11/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,2,0,0,2,0,2,1,0,1,0,0,0,3,0,0,16,0,13,51,0,44,0,0,0,0,0,0,16,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,5,4,0,0,2,0,1,2,0,2,1,0,0,5,0,5,8,0,4,0,0,0,124,0,101,4,0,0,0,0,0,0,0,4
11/03/2021,0,0,0,174,2,78,0,0,0,19,1,26,45,0,24,108,0,65,378,3,183,409,3,286,0,0,0,69,1,39,710,0,451,92,0,29,442,1,202,31,0,40,75,1,77,783,2,406,2133,13,3753,2,0,0,45,0,19,14317,57,7193,2,0,1,4,0,3,530,4,347,0,0,1,0,0,0,63,0,86,1305,18,620,22,0,25,203,0,93,1,0,0,194,3,116,685,5,543,1,0,13,23298,119,15092,143,1,89,69,1,26,244,3,258
11/03/2022,0,0,2,46,0,134,1,0,0,0,0,7,16,0,19,11,0,9,32,0,116,174,0,251,0,0,0,13,0,19,40,0,82,71,1,78,158,1,172,65,0,94,21,0,33,181,3,260,1175,73,1612,7,0,13,1,0,0,318,1,355,11,0,4,15,0,10,81,0,179,403,2,530,2,0,4,104,2,117,41,0,72,0,0,6,163,0,144,2,0,2,90,0,172,112,0,327,0,0,2,3614,89,5185,117,4,200,37,0,54,106,2,106
11/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,29,0,23,0,0,0,5,0,3,51,0,21,10,0,3,3,0,4,0,0,0,5,0,0,102,0,89,88,1,57,0,0,0,0,0,0,114,0,33,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,2,0,0,6,0,4,6,0,7,9,0,11,2,0,0,39,0,17,39,0,29,0,0,0,524,1,311,6,0,2,4,0,0,0,0,4
11/04/2020,0,0,0,24,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,166,5,0,0,0,0,0,0,4,90,3,11,4,0,6,3,0,0,3,0,0,17,0,0,8,0,5,10,1,19,0,0,0,0,0,0,187,17,20,0,0,0,0,0,0,78,4,1,0,0,0,0,0,0,4,0,0,7,1,0,0,0,0,139,6,56,0,0,0,16,2,51,58,1,0,0,0,0,854,40,186,19,1,13,0,0,0,10,0,0
11/04/2021,15,0,2,3495,9,1198,4,0,0,352,1,36,3756,6,1053,402,3,357,10521,122,5982,10774,48,5158,76,0,20,525,2,170,5469,54,2976,570,0,506,3440,16,1896,2296,21,635,915,5,330,10250,40,2638,6986,16,2358,15,0,14,5,0,3,63294,349,34008,28,0,40,10,1,3,5939,24,3306,29,0,1,5,2,2,1379,0,459,3039,59,3121,306,2,206,5105,10,1015,54,0,1,3187,7,787,6618,22,2314,48,0,0,169914,904,75380,15276,67,2769,1333,8,243,4398,10,1773
11/04/2022,0,0,0,2,0,16,1,0,0,1,0,0,1,0,1,4,0,1,6,0,12,137,0,144,0,0,0,2,0,0,35,0,16,8,0,15,54,0,56,1,0,6,0,0,13,34,0,29,196,18,265,2,0,0,0,0,0,41,0,87,0,0,0,6,0,12,4,0,3,149,1,115,0,0,2,12,0,32,9,0,4,0,0,0,10,0,9,0,0,1,24,0,25,28,0,27,0,0,0,796,19,946,14,0,17,2,0,5,13,0,33
11/04/2023,1,0,0,48,0,28,1,0,0,0,0,0,52,0,12,41,0,29,264,0,48,980,2,440,0,0,0,140,0,169,364,1,348,420,2,317,595,1,373,29,0,5,97,0,52,245,0,346,1886,5,1120,2,0,22,0,0,0,919,1,710,2,0,0,0,0,2,37,0,16,0,0,0,0,0,0,265,0,41,1412,2,63,93,0,41,190,0,31,17,0,5,40,0,19,401,1,198,0,0,0,7830,16,4692,402,1,185,108,0,58,59,0,14
11/05/2020,0,0,0,38,0,73,0,0,0,2,0,5,42,0,23,8,0,4,0,0,4,310,0,60,0,0,0,0,0,0,347,20,235,1,0,0,27,1,37,4,0,0,18,1,44,14,0,4,7,0,0,0,0,1,0,0,0,1230,36,587,0,0,0,0,0,0,171,6,71,0,0,0,0,0,0,38,0,17,54,0,2,0,0,0,174,5,83,0,0,0,79,0,50,798,6,92,0,0,0,3592,81,1579,106,1,105,0,0,0,124,5,82
11/05/2021,28,0,24,20345,108,14502,205,4,232,6258,85,4409,10920,72,13852,787,10,805,9717,199,12786,12481,347,13583,139,0,204,3124,75,2475,10990,118,15198,4977,64,3099,11637,144,15728,4365,103,7631,4352,65,3537,39510,480,22584,37290,79,32978,135,0,130,105,0,104,40956,793,71966,450,9,206,592,20,195,9754,94,9517,172,0,82,269,6,45,9793,18,7564,8594,214,7324,2049,30,1359,16080,169,13198,241,8,34,4801,32,7430,29272,298,19182,466,3,150,348555,4198,355398,20445,301,29358,7120,118,4933,20136,132,18994
11/05/2022,0,0,0,4,0,4,0,0,0,1,0,0,5,0,7,22,0,5,6,0,7,970,1,1238,0,0,0,8,0,8,31,0,21,12,1,12,383,1,658,0,1,2,7,0,8,167,0,150,489,17,317,3,0,0,0,0,0,221,1,211,1,0,0,0,0,0,45,0,26,55,0,46,0,0,1,17,0,10,18,0,82,0,0,0,71,0,50,0,0,0,46,0,32,39,0,41,0,0,0,2827,24,3230,169,2,231,12,0,16,25,0,47
11/05/2023,0,0,0,6,0,12,0,0,0,4,0,4,37,0,56,3,0,9,59,1,170,43,0,143,0,0,0,31,0,39,25,1,84,42,0,72,51,2,140,3,1,17,9,0,34,145,0,200,419,5,836,0,0,0,0,0,0,149,0,362,6,0,1,0,0,0,4,0,3,30,0,19,1,0,0,105,0,189,41,3,161,12,0,9,67,2,71,9,0,5,22,0,36,80,0,174,11,0,6,1580,17,3167,76,1,182,14,0,10,76,1,123
11/06/2020,3,0,0,182,2,99,6,0,0,145,0,184,250,0,152,4,0,4,136,0,70,1877,101,486,1,0,0,30,0,0,513,38,366,19,0,26,389,12,73,48,0,38,67,1,149,204,3,114,83,1,62,20,0,4,0,0,0,3607,152,1562,0,0,5,55,0,9,192,4,150,9,0,0,2,0,7,136,1,72,82,4,27,13,2,7,238,6,206,0,0,0,209,9,176,1875,23,1372,25,0,39,11135,394,6044,478,24,321,93,1,55,440,10,209
11/06/2021,36,0,11,8239,61,11135,358,5,288,3666,29,5241,566,14,1099,70,3,84,741,15,2069,238,24,504,8,0,20,423,8,819,481,9,1526,505,7,957,463,43,1036,291,1,584,906,17,1885,8249,159,14973,14233,173,15355,31,0,88,49,1,104,11766,2619,8104,514,10,526,687,19,1105,397,35,1240,210,0,254,116,4,209,5235,43,8516,1201,68,2071,429,11,967,446,27,1475,147,2,277,1707,16,2493,15759,378,29243,641,5,850,84574,3996,122685,596,70,1642,287,31,1614,4883,89,4321
11/06/2022,2,0,1,16,0,5,0,0,0,2,0,0,44,0,17,37,0,15,27,0,6,795,0,556,0,0,0,71,0,50,154,0,58,17,0,13,411,0,132,0,0,0,12,0,2,562,0,352,2471,3,1252,2,0,0,0,0,0,2922,1,1392,2,0,0,0,0,0,79,0,57,28,0,12,1,0,0,24,0,0,65,0,24,8,0,6,76,0,37,1,0,1,145,0,75,217,0,145,0,0,0,8582,4,4435,233,0,152,19,0,23,139,0,52
