date,State,First Dose Administered,Second Dose Administered,Total Doses Administered,State_Code,Confirmed,Deceased,Recovered,YMD
2022-03-06,Chhattisgarh,19675532,17030876,37092127,CT,61,0,173,
2022-03-06,Lakshadweep,59517,57070,119084,LD,0,0,1,
2022-03-06,Tamil Nadu,55878878,42904254,99377911,TN,196,3,554,
2022-03-06,Dadra and Nagar Haveli and Daman and Diu,755266,598969,1362339,DN,0,0,0,
2022-03-06,Dadra and Nagar Haveli and Daman and Diu,755266,598969,1362339,DN,0,0,0,
2022-03-06,Mizoram,824277,650260,1499074,MZ,228,1,318,
2022-03-06,Andaman and Nicobar Islands,328683,321512,659370,AN,0,0,0,
2022-03-06,Tripura,2766267,2283679,5116317,TR,0,0,0,
2022-03-06,Delhi,17310776,13823464,31563458,DL,249,0,338,
2022-03-06,Lakshadweep,59517,57070,119084,LD,0,0,1,
2022-03-06,Haryana,22874970,18134188,41252750,HR,156,0,186,
2022-03-06,Odisha,32843405,27839113,61502166,OR,129,3,314,
2022-03-06,Maharashtra,87430523,67539067,156536059,MH,362,3,688,
2022-03-07,Manipur,1518054,1154586,2734222,MN,5,0,134,
2022-03-07,Lakshadweep,59521,57080,119113,LD,1,0,0,
2022-03-07,Kerala,28106333,23750022,52797470,KL,1223,83,2424,
2022-03-07,Madhya Pradesh,57993842,55134591,114029320,MP,117,0,395,
2022-03-07,Manipur,1518054,1154586,2734222,MN,5,0,134,
2022-03-07,Nagaland,875135,657509,1554963,NL,10,0,6,
2022-03-07,Goa,1392815,1226131,2649958,GA,2,1,22,
2022-03-07,Andhra Pradesh,43067672,42149308,86702330,AP,61,0,237,
2022-03-07,Himachal Pradesh,6322835,5925403,12428730,HP,84,1,96,
2022-03-07,Sikkim,563452,516737,1110188,SK,2,0,6,
2022-03-07,Puducherry,932466,653113,1598285,PY,0,0,11,
2022-03-07,Maharashtra,87452646,67729169,156759689,MH,225,0,461,
2022-03-07,Haryana,22879485,18156398,41280863,HR,137,4,248,
2022-03-07,Assam,23410582,19796325,43474032,AS,3,0,14,
2022-03-07,Nagaland,875135,657509,1554963,NL,10,0,6,
2022-03-07,Punjab,22699043,16512053,39617541,PB,35,1,61,
2022-03-07,Gujarat,52066440,49363830,103551303,GJ,43,2,142,
2022-03-07,Uttarakhand,8581569,7950346,16935147,UT,40,1,92,
2022-03-07,Rajasthan,53885848,44192297,99408290,RJ,133,2,237,
2022-03-07,Himachal Pradesh,6322835,5925403,12428730,HP,84,1,96,
2022-03-07,Arunachal Pradesh,889496,726913,1640516,AR,5,0,14,
2022-03-07,Uttar Pradesh,165107942,125000094,292418821,UP,132,1,194,
2022-03-07,Arunachal Pradesh,889496,726913,1640516,AR,5,0,14,
2022-03-07,Haryana,22879485,18156398,41280863,HR,137,4,248,
2022-03-07,Andaman and Nicobar Islands,328692,321549,659472,AN,0,0,2,
2022-03-07,Jharkhand,22295929,14737568,37266977,JH,27,0,61,
2022-03-07,Jammu and Kashmir,10750136,10552285,21600119,JK,25,0,57,
2022-03-07,Uttar Pradesh,165107942,125000094,292418821,UP,132,1,194,
2022-03-07,Goa,1392815,1226131,2649958,GA,2,1,22,
2022-03-07,Andaman and Nicobar Islands,328692,321549,659472,AN,0,0,2,
2022-03-07,West Bengal,70108695,59953677,131757175,WB,50,0,116,
2022-03-07,Ladakh,227346,188130,445948,LA,11,0,13,
2022-03-07,Mizoram,824356,650680,1499649,MZ,839,1,1153,
2022-03-07,Sikkim,563452,516737,1110188,SK,2,0,6,
2022-03-07,Dadra and Nagar Haveli and Daman and Diu,755346,599300,1362783,DN,0,0,1,
2022-03-07,Rajasthan,53885848,44192297,99408290,RJ,133,2,237,
2022-03-07,Karnataka,52168457,48033335,101436538,KA,155,5,349,
2022-03-07,Uttarakhand,8581569,7950346,16935147,UT,40,1,92,
2022-03-07,Punjab,22699043,16512053,39617541,PB,35,1,61,
2022-03-07,Meghalaya,1363871,975733,2367515,ML,4,0,7,
2022-03-07,Bihar,66566432,53731695,121097288,BR,17,0,35,
2022-03-07,Lakshadweep,59521,57080,119113,LD,1,0,0,
2022-03-07,India,967579180,803247636,1790363295,TT,3993,108,8055,
2022-03-07,Puducherry,932466,653113,1598285,PY,0,0,11,
2022-03-07,Delhi,17315375,13857737,31605413,DL,158,3,321,
2022-03-07,Tamil Nadu,55894166,42981719,99472975,TN,158,2,512,
2022-03-07,Bihar,66566432,53731695,121097288,BR,17,0,35,
2022-03-07,Telangana,30915470,27514620,58920202,TG,102,0,287,
2022-03-07,Odisha,32855465,27901331,61579997,OR,120,0,225,
2022-03-07,India,967579180,803247636,1790363295,TT,3993,108,8055,
2022-03-07,Chandigarh,1124990,891515,2041618,CH,3,0,8,
2022-03-07,Mizoram,824356,650680,1499649,MZ,839,1,1153,
2022-03-07,Andhra Pradesh,43067672,42149308,86702330,AP,61,0,237,
2022-03-07,Delhi,17315375,13857737,31605413,DL,158,3,321,
2022-03-07,Tamil Nadu,55894166,42981719,99472975,TN,158,2,512,
2022-03-07,Chhattisgarh,19681554,17072107,37141712,CT,66,1,113,
2022-03-07,Odisha,32855465,27901331,61579997,OR,120,0,225,
2022-03-07,Tripura,2766490,2284856,5118005,TR,0,0,1,
2022-03-07,Jharkhand,22295929,14737568,37266977,JH,27,0,61,
2022-03-07,Ladakh,227346,188130,445948,LA,11,0,13,
2022-03-07,Chhattisgarh,19681554,17072107,37141712,CT,66,1,113,
2022-03-07,Tripura,2766490,2284856,5118005,TR,0,0,1,
2022-03-07,Meghalaya,1363871,975733,2367515,ML,4,0,7,
2022-03-07,Karnataka,52168457,48033335,101436538,KA,155,5,349,
2022-03-07,Kerala,28106333,23750022,52797470,KL,1223,83,2424,
2022-03-07,West Bengal,70108695,59953677,131757175,WB,50,0,116,
2022-03-07,Telangana,30915470,27514620,58920202,TG,102,0,287,
2022-03-07,Chandigarh,1124990,891515,2041618,CH,3,0,8,
2022-03-07,Dadra and Nagar Haveli and Daman and Diu,755346,599300,1362783,DN,0,0,1,
2022-03-07,Madhya Pradesh,57993842,55134591,114029320,MP,117,0,395,
2022-03-07,Jammu and Kashmir,10750136,10552285,21600119,JK,25,0,57,
2022-03-07,Gujarat,52066440,49363830,103551303,GJ,43,2,142,
2022-03-07,Maharashtra,87452646,67729169,156759689,MH,225,0,461,
2022-03-07,Assam,23410582,19796325,43474032,AS,3,0,14,
2022-03-08,Haryana,22883546,18178083,41307863,HR,157,2,220,
2022-03-08,Mizoram,824605,651337,1500612,MZ,483,1,673,
2022-03-08,Chandigarh,1125154,892232,2042579,CH,13,0,13,
2022-03-08,Andhra Pradesh,43069475,42326345,86892274,AP,69,0,139,
2022-03-08,Delhi,17319264,13888093,31641852,DL,177,2,213,
2022-03-08,Puducherry,932623,654129,1599515,PY,3,0,5,
2022-03-08,Tamil Nadu,55917861,43088097,99605642,TN,151,2,418,
2022-03-08,Madhya Pradesh,57997543,55183721,114084322,MP,82,0,191,
2022-03-08,Maharashtra,87471709,67891453,156950464,MH,460,5,718,
2022-03-08,Karnataka,52174889,48146443,101561307,KA,197,8,258,
2022-03-08,Gujarat,52077324,49445851,103658087,GJ,55,1,151,
2022-03-08,Chandigarh,1125154,892232,2042579,CH,13,0,13,
2022-03-08,Uttar Pradesh,165161805,125387402,292865967,UP,105,9,326,
2022-03-08,West Bengal,70117098,60064757,131883899,WB,68,1,105,
2022-03-08,Dadra and Nagar Haveli and Daman and Diu,755414,599522,1363103,DN,0,0,1,
2022-03-08,Nagaland,875509,658391,1556378,NL,4,0,4,
2022-03-08,Odisha,32868091,27963294,61658119,OR,108,0,213,
2022-03-08,Manipur,1519039,1157191,2738134,MN,18,0,25,
2022-03-08,Odisha,32868091,27963294,61658119,OR,108,0,213,
2022-03-08,Assam,23414746,19827381,43510811,AS,3,0,22,
2022-03-08,Jammu and Kashmir,10752279,10566188,21617830,JK,53,0,58,
2022-03-08,Haryana,22883546,18178083,41307863,HR,157,2,220,
2022-03-08,Telangana,30918268,27559274,58968913,TG,91,0,241,
2022-03-08,Sikkim,563556,517451,1111050,SK,5,0,4,
2022-03-08,Chhattisgarh,19685534,17103099,37179059,CT,51,0,57,
2022-03-08,Bihar,66597964,53855982,121256467,BR,21,0,30,
2022-03-08,Assam,23414746,19827381,43510811,AS,3,0,22,
2022-03-08,Dadra and Nagar Haveli and Daman and Diu,755414,599522,1363103,DN,0,0,1,
2022-03-08,Ladakh,227384,188246,446377,LA,9,0,28,
2022-03-08,Uttarakhand,8583329,7958962,16946777,UT,33,0,42,
2022-03-08,Jharkhand,22306524,14783030,37324280,JH,90,0,15,
2022-03-08,Maharashtra,87471709,67891453,156950464,MH,460,5,718,
2022-03-08,Sikkim,563556,517451,1111050,SK,5,0,4,
2022-03-08,Arunachal Pradesh,889679,727678,1641572,AR,4,0,10,
2022-03-08,Himachal Pradesh,6323368,5927577,12432708,HP,59,0,32,
2022-03-08,Manipur,1519039,1157191,2738134,MN,18,0,25,
2022-03-08,Uttarakhand,8583329,7958962,16946777,UT,33,0,42,
2022-03-08,Andaman and Nicobar Islands,328720,321703,659724,AN,1,0,0,
2022-03-08,Andhra Pradesh,43069475,42326345,86892274,AP,69,0,139,
2022-03-08,Madhya Pradesh,57997543,55183721,114084322,MP,82,0,191,
2022-03-08,Ladakh,227384,188246,446377,LA,9,0,28,
2022-03-08,Himachal Pradesh,6323368,5927577,12432708,HP,59,0,32,
2022-03-08,Andaman and Nicobar Islands,328720,321703,659724,AN,1,0,0,
2022-03-08,Tripura,2766671,2285900,5119374,TR,0,0,0,
2022-03-08,Gujarat,52077324,49445851,103658087,GJ,55,1,151,
2022-03-08,India,967829514,805044863,1792507026,TT,4575,145,7416,
2022-03-08,Punjab,22720803,16568601,39697940,PB,29,1,39,
2022-03-08,Tripura,2766671,2285900,5119374,TR,0,0,0,
2022-03-08,Tamil Nadu,55917861,43088097,99605642,TN,151,2,418,
2022-03-08,Kerala,28110457,23786268,52842530,KL,1791,111,1871,
2022-03-08,Arunachal Pradesh,889679,727678,1641572,AR,4,0,10,
2022-03-08,Karnataka,52174889,48146443,101561307,KA,197,8,258,
2022-03-08,Kerala,28110457,23786268,52842530,KL,1791,111,1871,
2022-03-08,Meghalaya,1364508,977489,2370109,ML,13,1,23,
2022-03-08,Lakshadweep,59523,57089,119127,LD,0,0,0,
2022-03-08,Goa,1392979,1226922,2650986,GA,18,1,21,
2022-03-08,Nagaland,875509,658391,1556378,NL,4,0,4,
2022-03-08,Jammu and Kashmir,10752279,10566188,21617830,JK,53,0,58,
2022-03-08,Rajasthan,53901039,44281788,99522147,RJ,154,0,1250,
2022-03-08,Punjab,22720803,16568601,39697940,PB,29,1,39,
2022-03-08,Uttar Pradesh,165161805,125387402,292865967,UP,105,9,326,
2022-03-08,India,967829514,805044863,1792507026,TT,4575,145,7416,
2022-03-08,Bihar,66597964,53855982,121256467,BR,21,0,30,
2022-03-08,Delhi,17319264,13888093,31641852,DL,177,2,213,
2022-03-08,Goa,1392979,1226922,2650986,GA,18,1,21,
2022-03-08,Lakshadweep,59523,57089,119127,LD,0,0,0,
2022-03-08,West Bengal,70117098,60064757,131883899,WB,68,1,105,
2022-03-08,Jharkhand,22306524,14783030,37324280,JH,90,0,15,
2022-03-08,Rajasthan,53901039,44281788,99522147,RJ,154,0,1250,
2022-03-08,Telangana,30918268,27559274,58968913,TG,91,0,241,
2022-03-08,Mizoram,824605,651337,1500612,MZ,483,1,673,
2022-03-08,Chhattisgarh,19685534,17103099,37179059,CT,51,0,57,
2022-03-08,Puducherry,932623,654129,1599515,PY,3,0,5,
2022-03-08,Meghalaya,1364508,977489,2370109,ML,13,1,23,
2022-03-09,Arunachal Pradesh,889858,728476,1642626,AR,2,0,15,
2022-03-09,Haryana,22887067,18194686,41328950,HR,141,3,248,
2022-03-09,Himachal Pradesh,6323854,5929481,12435990,HP,58,0,95,
2022-03-09,Dadra and Nagar Haveli and Daman and Diu,755456,599807,1363448,DN,0,0,0,
2022-03-09,Rajasthan,53914059,44363897,99624739,RJ,161,2,266,
2022-03-09,Uttar Pradesh,165206130,125716512,293243866,UP,131,1,261,
2022-03-09,Ladakh,227401,188309,446548,LA,5,0,15,
2022-03-09,Dadra and Nagar Haveli and Daman and Diu,755456,599807,1363448,DN,0,0,0,
2022-03-09,Chhattisgarh,19691497,17165113,37252065,CT,55,0,171,
2022-03-09,Tamil Nadu,55934707,43155434,99691929,TN,147,2,387,
2022-03-09,Meghalaya,1364916,978742,2371955,ML,11,0,14,
2022-03-09,Goa,1393126,1227609,2651880,GA,19,0,16,
2022-03-09,Chhattisgarh,19691497,17165113,37252065,CT,55,0,171,
2022-03-09,Nagaland,875821,659302,1557728,NL,7,0,2,
2022-03-09,Gujarat,52083566,49508725,103736244,GJ,58,0,112,
2022-03-09,Ladakh,227401,188309,446548,LA,5,0,15,
2022-03-09,Bihar,66626012,53980708,121412516,BR,10,0,45,
2022-03-09,Assam,23417375,19849426,43536519,AS,3,0,9,
2022-03-09,Lakshadweep,59523,57089,119127,LD,0,0,0,
2022-03-09,Delhi,17322897,13913305,31672404,DL,208,1,279,
2022-03-09,Uttarakhand,8584849,7966880,16957348,UT,23,1,51,
2022-03-09,Delhi,17322897,13913305,31672404,DL,208,1,279,
2022-03-09,Kerala,28111953,23797530,52856604,KL,1421,88,2130,
2022-03-09,Andaman and Nicobar Islands,328741,321852,659939,AN,0,0,1,
2022-03-09,Meghalaya,1364916,978742,2371955,ML,11,0,14,
2022-03-09,Jammu and Kashmir,10754356,10579709,21635336,JK,24,0,32,
2022-03-09,Madhya Pradesh,58001364,55246384,114153438,MP,124,0,167,
2022-03-09,Uttar Pradesh,165206130,125716512,293243866,UP,131,1,261,
2022-03-09,India,968042821,806697281,1794459673,TT,4184,104,6554,
2022-03-09,Assam,23417375,19849426,43536519,AS,3,0,9,
2022-03-09,Manipur,1519943,1159680,2741902,MN,10,1,25,
2022-03-09,Telangana,30923416,27634889,59052358,TG,92,0,151,
2022-03-09,Jharkhand,22315052,14819657,37370522,JH,87,0,28,
2022-03-09,Sikkim,563571,517571,1111210,SK,1,1,5,
2022-03-09,Arunachal Pradesh,889858,728476,1642626,AR,2,0,15,
2022-03-09,Karnataka,52182401,48276080,101707550,KA,181,2,222,
2022-03-09,India,968042821,806697281,1794459673,TT,4184,104,6554,
2022-03-09,Mizoram,824841,652633,1502227,MZ,474,0,779,
2022-03-09,Kerala,28111953,23797530,52856604,KL,1421,88,2130,
2022-03-09,Haryana,22887067,18194686,41328950,HR,141,3,248,
2022-03-09,Punjab,22737810,16615152,39763018,PB,45,0,47,
2022-03-09,Tripura,2766755,2286470,5120166,TR,0,0,2,
2022-03-09,Andhra Pradesh,43071442,42495537,87073339,AP,70,0,129,
2022-03-09,West Bengal,70124308,60150503,131982864,WB,114,1,102,
2022-03-09,Punjab,22737810,16615152,39763018,PB,45,0,47,
2022-03-09,Himachal Pradesh,6323854,5929481,12435990,HP,58,0,95,
2022-03-09,Lakshadweep,59523,57089,119127,LD,0,0,0,
2022-03-09,West Bengal,70124308,60150503,131982864,WB,114,1,102,
2022-03-09,Puducherry,932767,655311,1600889,PY,8,0,5,
2022-03-09,Maharashtra,87489616,68043465,157129918,MH,359,0,559,
2022-03-09,Mizoram,824841,652633,1502227,MZ,474,0,779,
2022-03-09,Odisha,32879799,28020469,61729782,OR,128,1,170,
2022-03-09,Chandigarh,1125338,892994,2043601,CH,7,0,14,
2022-03-09,Tripura,2766755,2286470,5120166,TR,0,0,2,
2022-03-09,Chandigarh,1125338,892994,2043601,CH,7,0,14,
2022-03-09,Andhra Pradesh,43071442,42495537,87073339,AP,70,0,129,
2022-03-09,Goa,1393126,1227609,2651880,GA,19,0,16,
2022-03-09,Karnataka,52182401,48276080,101707550,KA,181,2,222,
2022-03-09,Uttarakhand,8584849,7966880,16957348,UT,23,1,51,
2022-03-09,Manipur,1519943,1159680,2741902,MN,10,1,25,
2022-03-09,Jharkhand,22315052,14819657,37370522,JH,87,0,28,
2022-03-09,Rajasthan,53914059,44363897,99624739,RJ,161,2,266,
2022-03-09,Sikkim,563571,517571,1111210,SK,1,1,5,
2022-03-09,Jammu and Kashmir,10754356,10579709,21635336,JK,24,0,32,
2022-03-09,Nagaland,875821,659302,1557728,NL,7,0,2,
2022-03-09,Tamil Nadu,55934707,43155434,99691929,TN,147,2,387,
2022-03-09,Telangana,30923416,27634889,59052358,TG,92,0,151,
2022-03-09,Madhya Pradesh,58001364,55246384,114153438,MP,124,0,167,
2022-03-09,Gujarat,52083566,49508725,103736244,GJ,58,0,112,
2022-03-09,Andaman and Nicobar Islands,328741,321852,659939,AN,0,0,1,
2022-03-09,Puducherry,932767,655311,1600889,PY,8,0,5,
2022-03-09,Bihar,66626012,53980708,121412516,BR,10,0,45,
2022-03-09,Maharashtra,87489616,68043465,157129918,MH,359,0,559,
2022-03-09,Odisha,32879799,28020469,61729782,OR,128,1,170,
2022-03-10,Odisha,32891197,28080204,61803970,OR,108,1,135,
2022-03-10,Delhi,17326676,13938363,31704075,DL,212,0,260,
2022-03-10,Madhya Pradesh,58004765,55293185,114205889,MP,104,0,141,
2022-03-10,Andaman and Nicobar Islands,328765,321975,660160,AN,0,0,0,
2022-03-10,Chandigarh,1125496,893789,2044684,CH,8,0,9,
2022-03-10,Gujarat,52093920,49575857,103825786,GJ,57,0,111,
2022-03-10,Tripura,2766944,2287686,5121779,TR,0,0,1,
2022-03-10,Haryana,22890602,18212679,41351556,HR,175,4,225,
2022-03-10,West Bengal,70131071,60230629,132076114,WB,98,2,112,
2022-03-10,India,968242879,808248348,1796302871,TT,4194,255,6208,
2022-03-10,Tamil Nadu,55953507,43233275,99791345,TN,129,2,354,
2022-03-10,Assam,23420696,19875309,43567384,AS,0,0,13,
2022-03-10,India,968242879,808248348,1796302871,TT,4194,255,6208,
2022-03-10,Karnataka,52188064,48364805,101808226,KA,217,7,301,
2022-03-10,Rajasthan,53925249,44436210,99716026,RJ,128,1,296,
2022-03-10,Puducherry,932924,656628,1602397,PY,1,0,3,
2022-03-10,Ladakh,227411,188381,446889,LA,9,0,22,
2022-03-10,Maharashtra,87507622,68194261,157307887,MH,452,4,494,
2022-03-10,Haryana,22890602,18212679,41351556,HR,175,4,225,
2022-03-10,Puducherry,932924,656628,1602397,PY,1,0,3,
2022-03-10,Tamil Nadu,55953507,43233275,99791345,TN,129,2,354,
2022-03-10,Nagaland,875978,660007,1558720,NL,2,0,2,
2022-03-10,Assam,23420696,19875309,43567384,AS,0,0,13,
2022-03-10,Himachal Pradesh,6324342,5931671,12439937,HP,65,0,91,
2022-03-10,Himachal Pradesh,6324342,5931671,12439937,HP,65,0,91,
2022-03-10,Goa,1393404,1229108,2653808,GA,12,1,24,
2022-03-10,Nagaland,875978,660007,1558720,NL,2,0,2,
2022-03-10,Sikkim,563624,517812,1111579,SK,2,1,5,
2022-03-10,Kerala,28115805,23829727,52897955,KL,1426,227,2055,
2022-03-10,Uttar Pradesh,165234087,125934373,293492097,UP,122,0,247,
2022-03-10,Manipur,1520504,1160473,2743429,MN,16,0,18,
2022-03-10,Odisha,32891197,28080204,61803970,OR,108,1,135,
2022-03-10,Jharkhand,22323532,14856261,37416642,JH,80,0,83,
2022-03-10,Meghalaya,1365594,980396,2374440,ML,24,1,37,
2022-03-10,Delhi,17326676,13938363,31704075,DL,212,0,260,
2022-03-10,Rajasthan,53925249,44436210,99716026,RJ,128,1,296,
2022-03-10,Punjab,22750659,16658810,39820750,PB,40,1,77,
2022-03-10,Meghalaya,1365594,980396,2374440,ML,24,1,37,
2022-03-10,Jammu and Kashmir,10756296,10594310,21654217,JK,35,0,54,
2022-03-10,Uttarakhand,8586035,7972348,16965201,UT,23,1,62,
2022-03-10,Madhya Pradesh,58004765,55293185,114205889,MP,104,0,141,
2022-03-10,Bihar,66655629,54108072,121572743,BR,13,0,39,
2022-03-10,Andhra Pradesh,43073333,42694179,87283300,AP,88,0,97,
2022-03-10,West Bengal,70131071,60230629,132076114,WB,98,2,112,
2022-03-10,Tripura,2766944,2287686,5121779,TR,0,0,1,
2022-03-10,Lakshadweep,59523,57109,119148,LD,0,0,0,
2022-03-10,Bihar,66655629,54108072,121572743,BR,13,0,39,
2022-03-10,Arunachal Pradesh,890029,729400,1643842,AR,2,0,7,
2022-03-10,Punjab,22750659,16658810,39820750,PB,40,1,77,
2022-03-10,Gujarat,52093920,49575857,103825786,GJ,57,0,111,
2022-03-10,Ladakh,227411,188381,446889,LA,9,0,22,
2022-03-10,Uttar Pradesh,165234087,125934373,293492097,UP,122,0,247,
2022-03-10,Chhattisgarh,19698872,17221148,37319575,CT,59,1,101,
2022-03-10,Andaman and Nicobar Islands,328765,321975,660160,AN,0,0,0,
2022-03-10,Arunachal Pradesh,890029,729400,1643842,AR,2,0,7,
2022-03-10,Mizoram,825081,653504,1503397,MZ,396,1,548,
2022-03-10,Andhra Pradesh,43073333,42694179,87283300,AP,88,0,97,
2022-03-10,Jharkhand,22323532,14856261,37416642,JH,80,0,83,
2022-03-10,Uttarakhand,8586035,7972348,16965201,UT,23,1,62,
2022-03-10,Jammu and Kashmir,10756296,10594310,21654217,JK,35,0,54,
2022-03-10,Telangana,30928896,27728374,59154941,TG,91,0,184,
2022-03-10,Chhattisgarh,19698872,17221148,37319575,CT,59,1,101,
2022-03-10,Manipur,1520504,1160473,2743429,MN,16,0,18,
2022-03-10,Mizoram,825081,653504,1503397,MZ,396,1,548,
2022-03-10,Dadra and Nagar Haveli and Daman and Diu,755513,600136,1363855,DN,0,0,0,
2022-03-10,Dadra and Nagar Haveli and Daman and Diu,755513,600136,1363855,DN,0,0,0,
2022-03-10,Telangana,30928896,27728374,59154941,TG,91,0,184,
2022-03-10,Karnataka,52188064,48364805,101808226,KA,217,7,301,
2022-03-10,Goa,1393404,1229108,2653808,GA,12,1,24,
2022-03-10,Lakshadweep,59523,57109,119148,LD,0,0,0,
2022-03-10,Sikkim,563624,517812,1111579,SK,2,1,5,
2022-03-10,Kerala,28115805,23829727,52897955,KL,1426,227,2055,
2022-03-10,Chandigarh,1125496,893789,2044684,CH,8,0,9,
2022-03-10,Maharashtra,87507622,68194261,157307887,MH,452,4,494,
2022-03-11,Delhi,17329870,13959970,31730795,DL,174,0,251,
2022-03-11,Delhi,17329870,13959970,31730795,DL,174,0,251,
2022-03-11,Bihar,66681303,54231134,121725211,BR,16,0,19,
2022-03-11,Mizoram,825446,654256,1504648,MZ,403,2,530,
2022-03-11,Karnataka,52193519,48463044,101918323,KA,181,3,260,
2022-03-11,Nagaland,876279,660702,1559786,NL,2,0,4,
2022-03-11,Chhattisgarh,19703919,17255413,37361815,CT,32,0,116,
2022-03-11,Puducherry,933047,657906,1603832,PY,0,0,6,
2022-03-11,Maharashtra,87525868,68347520,157488546,MH,318,1,355,
2022-03-11,Uttarakhand,8587243,7978910,16974041,UT,37,0,54,
2022-03-11,Tripura,2766987,2287971,5122185,TR,0,0,2,
2022-03-11,Dadra and Nagar Haveli and Daman and Diu,755576,600415,1364217,DN,0,0,0,
2022-03-11,Uttarakhand,8587243,7978910,16974041,UT,37,0,54,
2022-03-11,Haryana,22893803,18230263,41373438,HR,158,1,172,
2022-03-11,Goa,1393503,1229523,2654340,GA,13,0,19,
2022-03-11,West Bengal,70140943,60349959,132214312,WB,106,2,106,
2022-03-11,Andaman and Nicobar Islands,328791,322061,660363,AN,0,0,2,
2022-03-11,Manipur,1521621,1163358,2747779,MN,15,0,10,
2022-03-11,Gujarat,52106575,49633696,103905314,GJ,40,0,82,
2022-03-11,Kerala,28119150,23858738,52934826,KL,1175,73,1612,
2022-03-11,Madhya Pradesh,58007205,55331950,114249212,MP,81,0,179,
2022-03-11,Chandigarh,1125643,894516,2045671,CH,11,0,9,
2022-03-11,Assam,23424344,19902021,43599468,AS,0,0,7,
2022-03-11,Karnataka,52193519,48463044,101918323,KA,181,3,260,
2022-03-11,Andaman and Nicobar Islands,328791,322061,660363,AN,0,0,2,
2022-03-11,Kerala,28119150,23858738,52934826,KL,1175,73,1612,
2022-03-11,Madhya Pradesh,58007205,55331950,114249212,MP,81,0,179,
2022-03-11,Dadra and Nagar Haveli and Daman and Diu,755576,600415,1364217,DN,0,0,0,
2022-03-11,Telangana,30933959,27828613,59262787,TG,90,0,172,
2022-03-11,Sikkim,563661,518066,1112002,SK,2,0,2,
2022-03-11,Assam,23424344,19902021,43599468,AS,0,0,7,
2022-03-11,Madhya Pradesh,58007205,55331950,114249212,MP,81,0,179,
2022-03-11,Chhattisgarh,19703919,17255413,37361815,CT,32,0,116,
2022-03-11,Kerala,28119150,23858738,52934826,KL,1175,73,1612,
2022-03-11,India,968457635,809898339,1798257969,TT,3614,89,5185,
2022-03-11,Andaman and Nicobar Islands,328791,322061,660363,AN,0,0,2,
2022-03-11,Andhra Pradesh,43075020,42870254,87469412,AP,46,0,134,
2022-03-11,Mizoram,825446,654256,1504648,MZ,403,2,530,
2022-03-11,Maharashtra,87525868,68347520,157488546,MH,318,1,355,
2022-03-11,Madhya Pradesh,58007205,55331950,114249212,MP,81,0,179,
